idx,char_pos,cmdVx,cmdVy,cmdVw,ts
2201,447943,0.0,0.0,0.2,2026-05-06 16:04:05.366
2202,448189,0.0,0.0,0.2,2026-05-06 16:04:05.366
2203,448418,0.0,0.0,0.2,2026-05-06 16:04:05.366
2204,448778,0.0,0.0,0.2,2026-05-06 16:04:05.366
2205,449007,0.0,0.0,0.2,2026-05-06 16:04:05.366
2206,449129,0.0,0.0,0.1943,2026-05-06 16:04:05.366
2207,449358,0.0,0.0,0.1943,2026-05-06 16:04:05.366
2208,449599,0.0,0.0,0.1787,2026-05-06 16:04:05.366
2209,449828,0.0,0.0,0.175,2026-05-06 16:04:05.366
2210,450069,0.0,0.0,0.1386,2026-05-06 16:04:05.366
2211,450298,0.0,0.0,0.1299,2026-05-06 16:04:05.366
2212,450539,0.0,0.0,0.0599,2026-05-06 16:04:05.366
2213,450768,0.0,0.0,0.0599,2026-05-06 16:04:05.366
2214,451069,0.0,0.0,0.0143,2026-05-06 16:04:05.366
2215,451298,0.0,0.0,0.0143,2026-05-06 16:04:05.366
2216,451598,0.0,0.0,0.0021,2026-05-06 16:04:05.366
2217,451827,0.0,0.0,0.0013,2026-05-06 16:04:06.074
2218,451949,0.0,0.0,0.0,2026-05-06 16:04:06.074
2219,452177,0.0,0.0,0.0,2026-05-06 16:04:06.074
2220,452418,0.0,0.0,0.0,2026-05-06 16:04:06.074
2221,452646,0.0,0.0,0.0,2026-05-06 16:04:06.074
2222,452887,0.0,0.0,0.0,2026-05-06 16:04:06.074
2223,453116,0.0,0.0,0.0,2026-05-06 16:04:06.074
2224,453351,0.0,0.0,0.0,2026-05-06 16:04:06.074
2225,453579,0.0,0.0,0.0,2026-05-06 16:04:06.074
2226,453999,0.0,0.0,0.0,2026-05-06 16:04:06.074
2227,454226,0.0,0.0,0.0,2026-05-06 16:04:06.074
2228,454293,0.0027,0.0,0.0,2026-05-06 16:04:06.074
2229,454516,0.0027,0.0,0.0,2026-05-06 16:04:06.074
2230,454756,0.0077,0.0,0.0,2026-05-06 16:04:06.074
2231,454978,0.0086,0.0,0.0,2026-05-06 16:04:06.074
2232,455217,0.0157,0.0,0.0,2026-05-06 16:04:06.074
2233,455439,0.0169,0.0,0.0,2026-05-06 16:04:06.074
2234,455684,0.0253,0.0,0.0,2026-05-06 16:04:06.074
2235,455906,0.0253,0.0,0.0,2026-05-06 16:04:06.074
2236,456145,0.0404,0.0,0.0,2026-05-06 16:04:06.074
2237,456369,0.0404,0.0,0.0,2026-05-06 16:04:06.074
2238,456609,0.0584,0.0,0.0,2026-05-06 16:04:06.074
2239,456830,0.0614,0.0,0.0,2026-05-06 16:04:06.074
2240,457051,0.0614,0.0,0.0,2026-05-06 16:04:06.074
2241,457096,0.082,0.0,0.0,2026-05-06 16:04:06.074
2242,457317,0.0858,0.0,0.0,2026-05-06 16:04:06.074
2243,457556,0.1163,0.0,0.0,2026-05-06 16:04:06.074
2244,457777,0.1163,0.0,0.0,2026-05-06 16:04:06.074
2245,457998,0.1211,0.0,0.0,2026-05-06 16:04:06.074
2246,458043,0.152,0.0,0.0,2026-05-06 16:04:06.074
2247,458263,0.1574,0.0,0.0,2026-05-06 16:04:06.074
2248,458482,0.1628,0.0,0.0,2026-05-06 16:04:06.074
2249,458528,0.1957,0.0,0.0,2026-05-06 16:04:06.074
2250,458747,0.1957,0.0,0.0,2026-05-06 16:04:06.074
2251,458966,0.2011,0.0,0.0,2026-05-06 16:04:06.074
2252,459068,0.237,0.0,0.0,2026-05-06 16:04:06.074
2253,459286,0.237,0.0,0.0,2026-05-06 16:04:06.074
2254,459449,0.2418,0.0,0.0,2026-05-06 16:04:06.074
2255,459496,0.2677,0.0,0.0,2026-05-06 16:04:06.074
2256,459715,0.2715,0.0,0.0,2026-05-06 16:04:06.074
2257,459933,0.2715,0.0,0.0,2026-05-06 16:04:06.799
2258,459980,0.2921,0.0,0.0,2026-05-06 16:04:06.799
2259,460198,0.2921,0.0,0.0,2026-05-06 16:04:06.799
2260,460416,0.295,0.0,0.0,2026-05-06 16:04:06.799
2261,460463,0.3128,0.0,0.0,2026-05-06 16:04:06.799
2262,460681,0.3128,0.0,0.0,2026-05-06 16:04:06.799
2263,460899,0.315,0.0,0.0,2026-05-06 16:04:06.799
2264,460946,0.326,0.0,0.0,2026-05-06 16:04:06.799
2265,461165,0.3276,0.0,0.0,2026-05-06 16:04:06.799
2266,461384,0.3276,0.0,0.0,2026-05-06 16:04:06.799
2267,461430,0.3356,0.0,0.0,2026-05-06 16:04:06.799
2268,461649,0.3368,0.0,0.0,2026-05-06 16:04:06.799
2269,461868,0.3379,0.0,0.0,2026-05-06 16:04:06.799
2270,461915,0.3435,0.0,0.0,2026-05-06 16:04:06.799
2271,462133,0.3435,0.0,0.0,2026-05-06 16:04:06.799
2272,462351,0.3443,0.0,0.0,2026-05-06 16:04:06.799
2273,462398,0.3489,0.0,0.0,2026-05-06 16:04:06.799
2274,462616,0.3489,0.0,0.0,2026-05-06 16:04:06.799
2275,462834,0.3494,0.0,0.0,2026-05-06 16:04:06.799
2276,462881,0.35,0.0,0.0,2026-05-06 16:04:06.799
2277,463100,0.35,0.0,0.0,2026-05-06 16:04:06.799
2278,463368,0.35,0.0,0.0,2026-05-06 16:04:06.799
2279,463589,0.35,0.0,0.0,2026-05-06 16:04:06.799
2280,463807,0.35,0.0,0.0,2026-05-06 16:04:06.799
2281,463854,0.35,0.0,0.0,2026-05-06 16:04:06.799
2282,464077,0.35,0.0,0.0,2026-05-06 16:04:06.799
2283,464297,0.35,0.0,0.0,2026-05-06 16:04:06.799
2284,464343,0.35,0.0,0.0,2026-05-06 16:04:06.799
2285,464561,0.35,0.0,0.0,2026-05-06 16:04:06.799
2286,464781,0.35,0.0,0.0,2026-05-06 16:04:06.799
2287,464827,0.35,0.0,0.0,2026-05-06 16:04:06.799
2288,465046,0.35,0.0,0.0,2026-05-06 16:04:06.799
2289,465265,0.35,0.0,0.0,2026-05-06 16:04:06.799
2290,465312,0.35,0.0,0.0,2026-05-06 16:04:06.799
2291,465530,0.35,0.0,0.0,2026-05-06 16:04:06.799
2292,465748,0.35,0.0,0.0,2026-05-06 16:04:06.799
2293,465795,0.3454,0.0,0.0,2026-05-06 16:04:06.799
2294,466014,0.3454,0.0,0.0,2026-05-06 16:04:06.799
2295,466233,0.3445,0.0,0.0,2026-05-06 16:04:06.799
2296,466279,0.337,0.0,0.0,2026-05-06 16:04:06.799
2297,466498,0.3354,0.0,0.0,2026-05-06 16:04:06.799
2298,466716,0.3354,0.0,0.0,2026-05-06 16:04:06.799
2299,466763,0.3218,0.0,0.0,2026-05-06 16:04:06.799
2300,466983,0.3218,0.0,0.0,2026-05-06 16:04:06.799
2301,467203,0.3188,0.0,0.0,2026-05-06 16:04:06.799
2302,467248,0.2893,0.0,0.0,2026-05-06 16:04:06.799
2303,467466,0.2893,0.0,0.0,2026-05-06 16:04:06.799
2304,467684,0.2836,0.0,0.0,2026-05-06 16:04:06.799
2305,467731,0.2401,0.0,0.0,2026-05-06 16:04:06.799
2306,467949,0.2312,0.0,0.0,2026-05-06 16:04:07.502
2307,468168,0.2312,0.0,0.0,2026-05-06 16:04:07.502
2308,468215,0.1713,0.0,0.0,2026-05-06 16:04:07.502
2309,468432,0.1608,0.0,0.0,2026-05-06 16:04:07.502
2310,468649,0.1504,0.0,0.0,2026-05-06 16:04:07.502
2311,468697,0.0938,0.0,0.0,2026-05-06 16:04:07.502
2312,468914,0.0938,0.0,0.0,2026-05-06 16:04:07.502
2313,469131,0.0858,0.0,0.0,2026-05-06 16:04:07.502
2314,469350,0.0436,0.0,0.0,2026-05-06 16:04:07.502
2315,469568,0.0436,0.0,0.0,2026-05-06 16:04:07.502
2316,469636,0.0201,0.0,0.0,2026-05-06 16:04:07.502
2317,469855,0.0178,0.0,0.0,2026-05-06 16:04:07.502
2318,470074,0.0178,0.0,0.0,2026-05-06 16:04:07.502
2319,470120,0.0077,0.0,0.0,2026-05-06 16:04:07.502
2320,470339,0.0077,0.0,0.0,2026-05-06 16:04:07.502
2321,470557,0.0065,0.0,0.0,2026-05-06 16:04:07.502
2322,470604,0.0007,0.0,0.0,2026-05-06 16:04:07.502
2323,470826,0.0007,0.0,0.0,2026-05-06 16:04:07.502
2324,471065,0.0,0.0,0.0,2026-05-06 16:04:07.502
2325,471289,0.0,0.0,0.0,2026-05-06 16:04:07.502
2326,471529,0.0,0.0,0.0,2026-05-06 16:04:07.502
2327,471755,0.0,0.0,0.0,2026-05-06 16:04:07.502
2328,471995,0.0,0.0,0.0,2026-05-06 16:04:07.502
2329,472218,0.0,0.0,0.0,2026-05-06 16:04:07.502
2330,472449,0.0,0.0,0.0,2026-05-06 16:04:07.502
2331,472673,0.0,0.0,0.0,2026-05-06 16:04:07.502
2332,472896,0.0,0.0,0.0,2026-05-06 16:04:07.502
2333,472948,0.0,0.0,0.0,2026-05-06 16:04:07.502
2334,473171,0.0,0.0,0.0,2026-05-06 16:04:07.502
2335,473411,0.0,0.0,0.0,2026-05-06 16:04:07.502
2336,473634,0.0,0.0,0.0,2026-05-06 16:04:07.502
2337,473874,0.0,0.0,0.0,2026-05-06 16:04:07.502
2338,474098,0.0,0.0,0.0,2026-05-06 16:04:07.502
2339,474338,0.0,0.0,0.0,2026-05-06 16:04:07.502
2340,474562,0.0,0.0,0.0,2026-05-06 16:04:07.502
2341,474916,0.0,0.0,0.0,2026-05-06 16:04:07.502
2342,475140,0.0,0.0,0.0,2026-05-06 16:04:07.502
2343,475438,0.0,0.0,0.0,2026-05-06 16:04:07.502
2344,475662,0.0,0.0,0.0,2026-05-06 16:04:07.502
2345,475722,0.0,0.0,0.0,2026-05-06 16:04:07.502
2346,475945,0.0,0.0,0.0,2026-05-06 16:04:08.212
2347,476169,0.0,0.0,0.0,2026-05-06 16:04:08.212
2348,476399,0.0,0.0,0.0,2026-05-06 16:04:08.212
2349,476623,0.0,0.0,0.0,2026-05-06 16:04:08.212
2350,476863,0.0,0.0,0.0,2026-05-06 16:04:08.212
2351,477087,0.0,0.0,0.0,2026-05-06 16:04:08.212
2352,477327,0.0,0.0,0.0,2026-05-06 16:04:08.212
2353,477551,0.0,0.0,0.0,2026-05-06 16:04:08.212
2354,477791,0.0,0.0,0.0,2026-05-06 16:04:08.212
2355,478014,0.0,0.0,0.0,2026-05-06 16:04:08.212
2356,478074,0.0,0.0,0.0,2026-05-06 16:04:08.212
2357,478374,0.0,0.0,0.0,2026-05-06 16:04:08.212
2358,478549,0.0,0.0,0.0,2026-05-06 16:04:08.212
2359,478773,0.0,0.0,0.0,2026-05-06 16:04:08.212
2360,479188,0.0,0.0,0.0,2026-05-06 16:04:08.212
2361,479412,0.0,0.0,0.0,2026-05-06 16:04:08.212
2362,479656,0.0,0.0,0.0,2026-05-06 16:04:08.212
2363,479880,0.0,0.0,0.0,2026-05-06 16:04:08.212
2364,480118,0.0,0.0,0.0,2026-05-06 16:04:08.212
2365,480341,0.0,0.0,0.0,2026-05-06 16:04:08.212
2366,480401,0.0,0.0,0.0,2026-05-06 16:04:08.212
2367,480624,0.0,0.0,0.0,2026-05-06 16:04:08.212
2368,480846,0.0,0.0,0.0,2026-05-06 16:04:08.212
2369,480897,-0.0021,0.0,0.0,2026-05-06 16:04:08.212
2370,481122,-0.0021,0.0,0.0,2026-05-06 16:04:08.212
2371,481362,-0.0077,0.0,0.0,2026-05-06 16:04:08.212
2372,481586,-0.0077,0.0,0.0,2026-05-06 16:04:08.212
2373,481826,-0.0145,0.0,0.0,2026-05-06 16:04:08.212
2374,482052,-0.0145,0.0,0.0,2026-05-06 16:04:08.212
2375,482292,-0.0253,0.0,0.0,2026-05-06 16:04:08.212
2376,482516,-0.0253,0.0,0.0,2026-05-06 16:04:08.212
2377,482756,-0.0404,0.0,0.0,2026-05-06 16:04:08.212
2378,482982,-0.0404,0.0,0.0,2026-05-06 16:04:08.212
2379,483223,-0.0584,0.0,0.0,2026-05-06 16:04:08.212
2380,483449,-0.0614,0.0,0.0,2026-05-06 16:04:08.212
2381,483689,-0.082,0.0,0.0,2026-05-06 16:04:08.212
2382,483915,-0.0858,0.0,0.0,2026-05-06 16:04:08.936
2383,484156,-0.1163,0.0,0.0,2026-05-06 16:04:08.936
2384,484380,-0.1163,0.0,0.0,2026-05-06 16:04:08.936
2385,484620,-0.1574,0.0,0.0,2026-05-06 16:04:08.936
2386,484846,-0.1574,0.0,0.0,2026-05-06 16:04:08.936
2387,485086,-0.1957,0.0,0.0,2026-05-06 16:04:08.936
2388,485312,-0.2011,0.0,0.0,2026-05-06 16:04:08.936
2389,485552,-0.2322,0.0,0.0,2026-05-06 16:04:08.936
2390,485777,-0.2322,0.0,0.0,2026-05-06 16:04:08.936
2391,486017,-0.2677,0.0,0.0,2026-05-06 16:04:08.936
2392,486241,-0.2677,0.0,0.0,2026-05-06 16:04:08.936
2393,486481,-0.2921,0.0,0.0,2026-05-06 16:04:08.936
2394,486710,-0.295,0.0,0.0,2026-05-06 16:04:08.936
2395,486950,-0.3106,0.0,0.0,2026-05-06 16:04:08.936
2396,487176,-0.3128,0.0,0.0,2026-05-06 16:04:08.936
2397,487417,-0.326,0.0,0.0,2026-05-06 16:04:08.936
2398,487643,-0.326,0.0,0.0,2026-05-06 16:04:08.936
2399,487883,-0.3368,0.0,0.0,2026-05-06 16:04:08.936
2400,488108,-0.3368,0.0,0.0,2026-05-06 16:04:08.936
2401,488348,-0.3435,0.0,0.0,2026-05-06 16:04:08.936
2402,488577,-0.3443,0.0,0.0,2026-05-06 16:04:08.936
2403,488818,-0.3483,0.0,0.0,2026-05-06 16:04:08.936
2404,489043,-0.3483,0.0,0.0,2026-05-06 16:04:08.936
2405,489284,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2406,489508,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2407,489748,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2408,490017,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2409,490185,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2410,490232,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2411,490458,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2412,490699,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2413,490924,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2414,491164,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2415,491389,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2416,491629,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2417,491854,-0.35,0.0,0.0,2026-05-06 16:04:08.936
2418,492094,-0.35,0.0,0.0,2026-05-06 16:04:09.032
2419,492318,-0.35,0.0,0.0,2026-05-06 16:04:09.032
2420,492558,-0.35,0.0,0.0,2026-05-06 16:04:09.032
2421,492785,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2422,493025,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2423,493252,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2424,493493,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2425,493717,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2426,493957,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2427,494181,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2428,494420,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2429,494646,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2430,494887,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2431,495113,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2432,495353,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2433,495580,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2434,495821,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2435,496050,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2436,496290,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2437,496516,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2438,496815,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2439,497039,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2440,497221,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2441,497446,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2442,497686,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2443,497911,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2444,498328,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2445,498554,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2446,498617,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2447,498844,-0.35,0.0,0.0,2026-05-06 16:04:09.706
2448,499084,-0.3445,0.0,0.0,2026-05-06 16:04:09.706
2449,499314,-0.3445,0.0,0.0,2026-05-06 16:04:09.706
2450,499555,-0.3354,0.0,0.0,2026-05-06 16:04:09.706
2451,499780,-0.3335,0.0,0.0,2026-05-06 16:04:09.706
2452,500020,-0.3188,0.0,0.0,2026-05-06 16:04:09.706
2453,500244,-0.3188,0.0,0.0,2026-05-06 16:04:09.706
2454,500484,-0.2836,0.0,0.0,2026-05-06 16:04:09.706
2455,500708,-0.2836,0.0,0.0,2026-05-06 16:04:10.425
2456,500948,-0.2312,0.0,0.0,2026-05-06 16:04:10.425
2457,501172,-0.222,0.0,0.0,2026-05-06 16:04:10.425
2458,501412,-0.1608,0.0,0.0,2026-05-06 16:04:10.425
2459,501637,-0.1504,0.0,0.0,2026-05-06 16:04:10.425
2460,501877,-0.0858,0.0,0.0,2026-05-06 16:04:10.425
2461,502103,-0.0858,0.0,0.0,2026-05-06 16:04:10.425
2462,502343,-0.0393,0.0,0.0,2026-05-06 16:04:10.425
2463,502568,-0.0393,0.0,0.0,2026-05-06 16:04:10.425
2464,502808,-0.0178,0.0,0.0,2026-05-06 16:04:10.425
2465,503033,-0.0157,0.0,0.0,2026-05-06 16:04:10.425
2466,503273,-0.0065,0.0,0.0,2026-05-06 16:04:10.425
2467,503498,-0.0065,0.0,0.0,2026-05-06 16:04:10.425
2468,503738,-0.0001,0.0,0.0,2026-05-06 16:04:10.425
2469,503961,-0.0001,0.0,0.0,2026-05-06 16:04:10.425
2470,504201,0.0,0.0,0.0,2026-05-06 16:04:10.425
2471,504421,0.0,0.0,0.0,2026-05-06 16:04:10.425
2472,504641,0.0,0.0,0.0,2026-05-06 16:04:10.425
2473,504686,0.0,0.0,0.0,2026-05-06 16:04:10.425
2474,504906,0.0,0.0,0.0,2026-05-06 16:04:10.425
2475,505127,0.0,0.0,0.0,2026-05-06 16:04:10.425
2476,505172,0.0,0.0,0.0,2026-05-06 16:04:10.425
2477,505393,0.0,0.0,0.0,2026-05-06 16:04:10.425
2478,505613,0.0,0.0,0.0,2026-05-06 16:04:10.425
2479,505658,0.0,0.0,0.0,2026-05-06 16:04:10.425
2480,505879,0.0,0.0,0.0,2026-05-06 16:04:10.425
2481,506100,0.0,0.0,0.0,2026-05-06 16:04:10.425
2482,506145,0.0,0.0,0.0,2026-05-06 16:04:10.425
2483,506365,0.0,0.0,0.0,2026-05-06 16:04:10.425
2484,506586,0.0,0.0,0.0,2026-05-06 16:04:10.425
2485,506809,0.0,0.0,0.0,2026-05-06 16:04:10.425
2486,507030,0.0,0.0,0.0,2026-05-06 16:04:10.425
2487,507113,0.0,0.0,0.0,2026-05-06 16:04:10.425
2488,507334,0.0,0.0,0.0,2026-05-06 16:04:10.425
2489,507568,0.0,0.0,0.0,2026-05-06 16:04:10.425
2490,507789,0.0,0.0,0.0,2026-05-06 16:04:10.425
2491,508009,0.0,0.0,0.0,2026-05-06 16:04:10.425
2492,508113,0.0,0.0,0.0,2026-05-06 16:04:10.425
2493,508334,0.0,0.0,0.0,2026-05-06 16:04:10.425
2494,508506,0.0,0.0,0.0,2026-05-06 16:04:10.425
2495,508727,0.0,0.0,0.0,2026-05-06 16:04:11.129
2496,508948,0.0,0.0,0.0,2026-05-06 16:04:11.129
2497,509001,0.0,0.0,0.0,2026-05-06 16:04:11.129
2498,509222,0.0,0.0,0.0,2026-05-06 16:04:11.129
2499,509628,0.0,0.0,0.0,2026-05-06 16:04:11.129
2500,509849,0.0,0.0,0.0,2026-05-06 16:04:11.129
2501,509956,0.0,0.0,0.0,2026-05-06 16:04:11.129
2502,510254,0.0,0.0,0.0,2026-05-06 16:04:11.129
2503,510426,0.0,0.0,0.0,2026-05-06 16:04:11.129
2504,510647,0.0,0.0,0.0,2026-05-06 16:04:11.129
2505,510888,0.0,0.0,0.0,2026-05-06 16:04:11.129
2506,511109,0.0,0.0,0.0,2026-05-06 16:04:11.129
2507,511330,0.0,0.0,0.0,2026-05-06 16:04:11.129
2508,511549,0.0,0.0,0.0,2026-05-06 16:04:11.129
2509,511770,0.0,0.0,0.0,2026-05-06 16:04:11.129
2510,511830,0.0,0.0,0.0,2026-05-06 16:04:11.129
2511,512051,0.0,0.0,0.0,2026-05-06 16:04:11.129
2512,512272,0.0,0.0,0.0,2026-05-06 16:04:11.129
2513,512321,0.0,0.0,0.0,2026-05-06 16:04:11.129
2514,512542,0.0,0.0,0.0,2026-05-06 16:04:11.129
2515,512763,0.0,0.0,0.0,2026-05-06 16:04:11.129
2516,512808,0.0,0.0,0.0,2026-05-06 16:04:11.129
2517,513032,0.0,0.0,0.0,2026-05-06 16:04:11.129
2518,513441,0.0,0.0,0.0,2026-05-06 16:04:11.129
2519,513662,0.0,0.0,0.0,2026-05-06 16:04:11.129
2520,513766,0.0,0.0,0.0,2026-05-06 16:04:11.129
2521,513987,0.0,0.0,0.0,2026-05-06 16:04:11.129
2522,514208,0.0,0.0,0.0,2026-05-06 16:04:11.129
2523,514253,0.0,0.0,0.0,2026-05-06 16:04:11.129
2524,514476,0.0,0.0,0.0,2026-05-06 16:04:11.129
2525,514697,0.0,0.0,0.0,2026-05-06 16:04:11.129
2526,514742,0.0,0.0,0.0,2026-05-06 16:04:11.129
2527,514964,0.0,0.0,0.0,2026-05-06 16:04:11.129
2528,515371,0.0,0.0,0.0,2026-05-06 16:04:11.129
2529,515592,0.0,0.0,0.0,2026-05-06 16:04:11.129
2530,515698,0.0,0.0,0.0,2026-05-06 16:04:11.129
2531,515919,0.0,0.0,0.0,2026-05-06 16:04:11.129
2532,516157,0.0,0.0,0.0,2026-05-06 16:04:11.129
2533,516378,0.0,0.0,0.0,2026-05-06 16:04:11.129
2534,516600,0.0,0.0,0.0,2026-05-06 16:04:11.129
2535,516646,0.0,0.0,0.0,2026-05-06 16:04:11.129
2536,516868,0.0,0.0,0.0,2026-05-06 16:04:11.334
2537,517276,0.0,0.0,0.0,2026-05-06 16:04:11.334
2538,517497,0.0,0.0,0.0,2026-05-06 16:04:11.334
2539,517604,0.0,0.0,0.0,2026-05-06 16:04:11.334
2540,517825,0.0,0.0,0.0,2026-05-06 16:04:11.334
2541,518062,0.0,0.0,0.0,2026-05-06 16:04:11.334
2542,518285,0.0,0.0,0.0,2026-05-06 16:04:11.334
2543,518508,0.0,0.0,0.0,2026-05-06 16:04:11.334
2544,518553,0.0,0.0,0.0,2026-05-06 16:04:11.334
2545,518775,0.0,0.0,0.0,2026-05-06 16:04:12.024
2546,519015,0.0,-0.0017,0.0,2026-05-06 16:04:12.024
2547,519241,0.0,-0.0025,0.0,2026-05-06 16:04:12.024
2548,519481,0.0,-0.0126,0.0,2026-05-06 16:04:12.024
2549,519708,0.0,-0.0126,0.0,2026-05-06 16:04:12.024
2550,519949,0.0,-0.0377,0.0,2026-05-06 16:04:12.024
2551,520175,0.0,-0.0428,0.0,2026-05-06 16:04:12.024
2552,520597,0.0,-0.0782,0.0,2026-05-06 16:04:12.024
2553,520827,0.0,-0.0818,0.0,2026-05-06 16:04:12.024
2554,520887,0.0,-0.0954,0.0,2026-05-06 16:04:12.024
2555,521116,0.0,-0.0954,0.0,2026-05-06 16:04:12.024
2556,521357,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2557,521587,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2558,521830,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2559,522062,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2560,522302,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2561,522532,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2562,522774,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2563,523003,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2564,523244,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2565,523474,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2566,523715,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2567,523945,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2568,524186,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2569,524416,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2570,524717,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2571,524947,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2572,525189,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2573,525419,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2574,525600,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2575,525830,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2576,526071,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2577,526301,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2578,526542,0.0,-0.1,0.0,2026-05-06 16:04:12.024
2579,526772,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2580,527013,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2581,527243,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2582,527484,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2583,527714,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2584,528138,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2585,528368,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2586,528547,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2587,528777,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2588,528898,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2589,529128,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2590,529369,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2591,529602,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2592,529843,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2593,530073,0.0,-0.1,0.0,2026-05-06 16:04:12.370
2594,530435,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2595,530668,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2596,530788,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2597,531018,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2598,531259,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2599,531489,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2600,531730,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2601,531960,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2602,532201,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2603,532431,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2604,532732,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2605,532962,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2606,533265,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2607,533495,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2608,533615,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2609,533845,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2610,534086,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2611,534316,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2612,534557,0.0,-0.1,0.0,2026-05-06 16:04:13.051
2613,534787,0.0,-0.1,0.0,2026-05-06 16:04:13.051
