idx,char_pos,w,cmdA,cmdV,fbA,fbV,ts
0,40,3,-0.0,0.0,0.0,-0.0,2026-05-06 18:23:44.985
1,161,1,-0.0,0.0,-0.0,-0.0,2026-05-06 18:23:44.985
2,221,2,0.02,0.0,0.02,-0.0,2026-05-06 18:23:44.985
3,279,3,-0.0,0.0,-0.0,-0.0,2026-05-06 18:23:44.985
4,385,1,-0.0,0.0,0.0,-0.0,2026-05-06 18:23:44.985
5,444,2,0.02,0.0,0.02,0.0,2026-05-06 18:23:44.985
6,501,3,-0.0,0.0,-0.01,-0.0,2026-05-06 18:23:44.985
7,656,1,-0.0,0.0,-0.0,-0.0,2026-05-06 18:23:44.985
8,716,2,0.02,0.0,0.02,0.0,2026-05-06 18:23:44.985
9,773,3,-0.0,0.0,-0.0,-0.0,2026-05-06 18:23:44.985
10,879,1,-0.0,0.0,-0.0,-0.0,2026-05-06 18:23:44.985
11,939,2,0.02,0.0,0.02,0.0,2026-05-06 18:23:44.985
12,1023,3,-0.0,0.0,0.0,0.0,2026-05-06 18:23:44.985
13,1195,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:44.985
14,1252,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:44.985
15,1530,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
16,1769,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.235
17,1826,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.235
18,1883,3,-0.0,0.0,-0.01,-0.0,2026-05-06 18:23:45.235
19,1989,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.235
20,2227,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
21,2284,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.235
22,2341,3,-0.0,0.0,0.0,0.0,2026-05-06 18:23:45.235
23,2445,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
24,2571,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.235
25,2628,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.235
26,2685,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.235
27,2903,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
28,3141,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
29,3198,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.235
30,3255,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.235
31,3360,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
32,3599,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
33,3656,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.235
34,3713,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.235
35,3818,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
36,4059,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.235
37,4116,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.235
38,4173,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.235
39,4407,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.269
40,4464,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.269
41,4521,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.269
42,4739,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.269
43,4864,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.406
44,4921,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.406
45,4978,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.406
46,5196,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.406
47,5435,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.406
48,5492,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.406
49,5549,3,-0.0,0.0,-0.01,0.0,2026-05-06 18:23:45.406
50,5654,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.406
51,5784,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.406
52,5841,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.406
53,5898,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.406
54,6119,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.406
55,6384,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.444
56,6441,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.444
57,6498,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.444
58,6603,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.444
59,6844,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.502
60,6901,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.502
61,6958,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.502
62,7063,1,0.01,0.0,0.0,0.0,2026-05-06 18:23:45.502
63,7302,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.502
64,7359,2,0.0,0.0,0.0,0.0,2026-05-06 18:23:45.502
65,7416,3,-0.0,0.0,-0.0,0.0,2026-05-06 18:23:45.502
66,7521,1,0.01,0.0,0.01,0.0,2026-05-06 18:23:45.673
67,7759,1,-50.77,0.0,0.01,0.0,2026-05-06 18:23:45.673
68,7818,2,50.77,0.0,0.0,-0.0,2026-05-06 18:23:45.673
69,7877,3,-90.0,0.0,-0.0,0.0,2026-05-06 18:23:45.673
70,7983,1,-50.77,0.0,0.01,0.0,2026-05-06 18:23:45.673
71,8221,1,-50.77,0.0,-0.42,-0.0,2026-05-06 18:23:45.673
72,8282,2,50.77,0.0,0.34,0.001,2026-05-06 18:23:45.673
73,8340,3,-90.0,0.0,-0.36,-0.001,2026-05-06 18:23:45.673
74,8580,1,-50.77,0.0,-4.71,-0.002,2026-05-06 18:23:45.673
75,8641,2,50.77,0.0,4.29,0.011,2026-05-06 18:23:45.673
76,8699,3,-90.0,0.0,-4.14,-0.001,2026-05-06 18:23:45.673
77,8919,1,-50.77,0.0,-5.61,-0.002,2026-05-06 18:23:45.673
78,9160,1,-50.77,0.0,-13.75,-0.003,2026-05-06 18:23:45.673
79,9222,2,50.77,0.0,13.02,0.02,2026-05-06 18:23:45.673
80,9281,3,-90.0,0.0,-13.26,-0.001,2026-05-06 18:23:45.673
81,9389,1,-50.77,0.0,-13.75,-0.003,2026-05-06 18:23:45.673
82,9626,1,-50.77,0.0,-25.38,-0.006,2026-05-06 18:23:45.733
83,9688,2,50.77,0.0,24.3,0.024,2026-05-06 18:23:45.733
84,9747,3,-90.0,0.0,-24.84,-0.003,2026-05-06 18:23:45.733
85,9984,1,-50.77,0.0,-38.33,-0.008,2026-05-06 18:23:45.733
86,10046,2,50.77,0.0,37.64,0.027,2026-05-06 18:23:45.733
87,10105,3,-90.0,0.0,-42.29,-0.006,2026-05-06 18:23:45.733
88,10326,1,-50.77,0.0,-38.33,-0.008,2026-05-06 18:23:45.906
89,10563,1,-50.77,0.0,-45.86,-0.011,2026-05-06 18:23:45.906
90,10625,2,50.77,0.0,45.5,0.026,2026-05-06 18:23:45.906
91,10684,3,-90.0,0.0,-59.18,-0.0,2026-05-06 18:23:45.906
92,10792,1,-50.77,0.0,-46.7,-0.013,2026-05-06 18:23:45.906
93,11033,1,-50.77,0.0,-50.09,-0.014,2026-05-06 18:23:45.906
94,11095,2,50.77,0.0,50.02,0.024,2026-05-06 18:23:45.906
95,11154,3,-90.0,0.0,-72.27,0.0,2026-05-06 18:23:45.906
96,11390,1,-50.77,0.0,-50.87,-0.015,2026-05-06 18:23:45.906
97,11452,2,50.77,0.0,50.88,0.016,2026-05-06 18:23:45.906
98,11511,3,-90.0,0.0,-82.76,0.0,2026-05-06 18:23:45.906
99,11731,1,-50.77,0.0,-50.87,-0.015,2026-05-06 18:23:45.906
100,11969,1,-50.77,-0.062,-50.83,-0.01,2026-05-06 18:23:45.906
101,12032,2,50.77,0.062,50.86,0.013,2026-05-06 18:23:45.906
102,12091,3,-90.0,0.048,-87.96,0.0,2026-05-06 18:23:45.906
103,12198,1,-50.77,-0.062,-50.82,-0.01,2026-05-06 18:23:46.120
104,12276,2,50.77,0.063,50.78,0.008,2026-05-06 18:23:46.120
105,12335,3,-90.0,0.049,-90.08,0.002,2026-05-06 18:23:46.120
106,12555,1,-50.77,-0.063,-50.8,-0.049,2026-05-06 18:23:46.120
107,12618,2,50.77,0.063,50.77,0.031,2026-05-06 18:23:46.120
108,12677,3,-90.0,0.049,-90.14,0.003,2026-05-06 18:23:46.120
109,12797,1,-50.77,-0.063,-50.82,-0.053,2026-05-06 18:23:46.120
110,12860,2,50.77,0.063,50.77,0.052,2026-05-06 18:23:46.120
111,12919,3,-90.0,0.049,-90.06,0.037,2026-05-06 18:23:46.120
112,13026,1,-50.77,-0.063,-50.83,-0.053,2026-05-06 18:23:46.120
113,13089,2,50.77,0.063,50.77,0.052,2026-05-06 18:23:46.120
114,13383,1,-50.77,-0.063,-50.86,-0.061,2026-05-06 18:23:46.120
115,13446,2,50.77,0.063,50.78,0.063,2026-05-06 18:23:46.120
116,13505,3,-90.0,0.049,-90.09,0.05,2026-05-06 18:23:46.120
117,13612,1,-50.77,-0.063,-50.86,-0.061,2026-05-06 18:23:46.120
118,13853,1,-50.77,-0.063,-50.84,-0.074,2026-05-06 18:23:46.120
119,13916,2,50.77,0.063,50.78,0.075,2026-05-06 18:23:46.120
120,14166,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:46.120
121,14225,3,-90.0,0.049,-90.02,0.048,2026-05-06 18:23:46.120
122,14332,1,-50.77,-0.063,-50.81,-0.065,2026-05-06 18:23:46.120
123,14395,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:46.120
124,14454,3,-90.0,0.049,-90.03,0.047,2026-05-06 18:23:46.120
125,14640,2,50.77,0.063,50.78,0.066,2026-05-06 18:23:46.166
126,14699,3,-90.0,0.049,-90.03,0.047,2026-05-06 18:23:46.166
127,14919,1,-50.77,-0.063,-50.79,-0.067,2026-05-06 18:23:46.166
128,14982,2,50.77,0.063,50.78,0.067,2026-05-06 18:23:46.166
129,15041,3,-90.0,0.049,-90.03,0.05,2026-05-06 18:23:46.166
130,15114,2,50.77,0.063,50.78,0.066,2026-05-06 18:23:46.203
131,15173,3,-90.0,0.049,-90.02,0.051,2026-05-06 18:23:46.203
132,15393,1,-50.77,-0.063,-50.79,-0.067,2026-05-06 18:23:46.203
133,15456,2,50.77,0.063,50.78,0.066,2026-05-06 18:23:46.203
134,15515,3,-90.0,0.049,-90.02,0.051,2026-05-06 18:23:46.353
135,15751,1,-50.77,-0.063,-50.77,-0.066,2026-05-06 18:23:46.353
136,15814,2,50.77,0.063,50.79,0.065,2026-05-06 18:23:46.353
137,15873,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:46.353
138,15980,1,-50.77,-0.063,-50.77,-0.066,2026-05-06 18:23:46.353
139,16058,2,50.77,0.063,50.79,0.065,2026-05-06 18:23:46.353
140,16117,3,-90.0,0.049,-90.0,0.051,2026-05-06 18:23:46.353
141,16337,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:46.353
142,16400,2,50.77,0.063,50.79,0.064,2026-05-06 18:23:46.353
143,16695,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:46.353
144,16758,2,50.77,0.063,50.78,0.062,2026-05-06 18:23:46.353
145,16817,3,-90.0,0.049,-90.0,0.049,2026-05-06 18:23:46.353
146,16924,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:46.353
147,17162,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:46.353
148,17225,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:46.353
149,17284,3,-90.0,0.049,-90.0,0.049,2026-05-06 18:23:46.460
150,17519,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:46.460
151,17582,2,50.77,0.063,50.78,0.062,2026-05-06 18:23:46.460
152,17641,3,-90.0,0.049,-89.99,0.048,2026-05-06 18:23:46.460
153,17861,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:46.460
154,18099,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 18:23:46.460
155,18162,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:46.460
156,18221,3,-90.0,0.049,-89.99,0.048,2026-05-06 18:23:46.619
157,18328,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:46.619
158,18569,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:46.619
159,18632,2,50.77,0.063,50.78,0.065,2026-05-06 18:23:46.619
160,18691,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:46.619
161,19040,1,-50.77,-0.063,-50.78,-0.065,2026-05-06 18:23:46.619
162,19103,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:46.619
163,19162,3,-90.0,0.049,-90.0,0.05,2026-05-06 18:23:46.619
164,19269,1,-50.77,-0.063,-50.78,-0.065,2026-05-06 18:23:46.619
165,19507,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 18:23:46.619
166,19570,2,50.77,0.063,50.78,0.065,2026-05-06 18:23:46.619
167,19629,3,-90.0,0.049,-90.0,0.049,2026-05-06 18:23:46.619
168,19736,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:46.619
169,19974,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:46.619
170,20037,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:46.619
171,20447,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:46.778
172,20510,2,50.77,0.063,50.78,0.062,2026-05-06 18:23:46.778
173,20569,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:46.778
174,20676,1,-50.77,-0.063,-50.78,-0.063,2026-05-06 18:23:46.778
175,20914,1,-50.77,-0.063,-50.77,-0.062,2026-05-06 18:23:46.778
176,20977,2,50.77,0.063,50.78,0.062,2026-05-06 18:23:46.778
177,21036,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:46.778
178,21272,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:46.778
179,21335,2,50.77,0.063,50.77,0.062,2026-05-06 18:23:46.778
180,21394,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:46.778
181,21614,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:46.778
182,21852,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:46.778
183,21915,2,50.77,0.063,50.77,0.062,2026-05-06 18:23:46.778
184,21974,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:46.778
185,22081,1,-50.77,-0.063,-50.77,-0.062,2026-05-06 18:23:46.778
186,22319,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
187,22382,2,50.77,0.063,50.78,0.063,2026-05-06 18:23:47.235
188,22441,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
189,22676,1,-50.77,-0.063,-50.78,-0.064,2026-05-06 18:23:47.235
190,22739,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.235
191,22798,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
192,23018,1,-50.77,-0.063,-50.78,-0.064,2026-05-06 18:23:47.235
193,23256,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
194,23319,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:47.235
195,23378,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
196,23485,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.235
197,23609,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
198,23672,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.235
199,23731,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
200,23951,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
201,24190,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.235
202,24253,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.235
203,24312,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
204,24419,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.235
205,24657,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
206,24720,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.235
207,24779,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.235
208,24971,2,50.77,0.063,50.77,0.062,2026-05-06 18:23:47.235
209,25030,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.235
210,25137,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.235
211,25200,2,50.77,0.063,50.78,0.063,2026-05-06 18:23:47.235
212,25259,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.235
213,25605,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
214,25668,2,50.77,0.063,50.78,0.063,2026-05-06 18:23:47.235
215,25727,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.235
216,25834,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
217,26072,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.235
218,26135,2,50.77,0.063,50.78,0.064,2026-05-06 18:23:47.235
219,26194,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.235
220,26385,2,50.77,0.063,50.78,0.062,2026-05-06 18:23:47.235
221,26444,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
222,26551,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.235
223,26614,2,50.77,0.063,50.78,0.062,2026-05-06 18:23:47.235
224,26673,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
225,27019,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.235
226,27082,2,50.77,0.063,50.78,0.063,2026-05-06 18:23:47.235
227,27141,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.235
228,27248,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.235
229,27375,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.360
230,27438,2,50.77,0.063,50.78,0.063,2026-05-06 18:23:47.360
231,27497,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.360
232,27717,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.360
233,27955,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.360
234,28018,2,50.77,0.063,50.78,0.062,2026-05-06 18:23:47.360
235,28077,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.360
236,28184,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.360
237,28262,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.360
238,28482,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.360
239,28545,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.360
240,28604,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.360
241,28775,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
242,28838,2,50.77,0.063,50.77,0.062,2026-05-06 18:23:47.635
243,28897,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.635
244,29004,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
245,29067,2,50.77,0.063,50.77,0.062,2026-05-06 18:23:47.635
246,29126,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.635
247,29363,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.635
248,29426,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.635
249,29485,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.635
250,29595,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.635
251,29833,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.635
252,29896,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.635
253,29955,3,-90.0,0.049,-90.0,0.047,2026-05-06 18:23:47.635
254,30303,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
255,30366,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.635
256,30425,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.635
257,30532,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
258,30770,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
259,30833,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.635
260,30892,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.635
261,31244,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
262,31307,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.635
263,31366,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.635
264,31473,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
265,31551,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.635
266,31610,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.635
267,31833,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.635
268,31896,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.635
269,31955,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.668
270,32075,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.668
271,32138,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.668
272,32197,3,-90.0,0.049,-90.0,0.05,2026-05-06 18:23:47.668
273,32417,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.820
274,32658,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 18:23:47.820
275,32721,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.820
276,32780,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.820
277,32887,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 18:23:47.820
278,33125,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.820
279,33188,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.820
280,33247,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.820
281,33436,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.820
282,33495,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.820
283,33602,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.820
284,33665,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.820
285,33724,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.820
286,34069,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.886
287,34132,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.886
288,34191,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.886
289,34298,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.886
290,34376,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.886
291,34596,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:47.886
292,34659,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.886
293,34718,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:47.886
294,34888,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.961
295,34951,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.961
296,35010,3,-90.0,0.049,-90.0,0.049,2026-05-06 18:23:47.961
297,35117,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.961
298,35180,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:47.961
299,35239,3,-90.0,0.049,-90.0,0.049,2026-05-06 18:23:47.961
300,35472,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.961
301,35535,2,50.77,0.063,50.77,0.064,2026-05-06 18:23:47.961
302,35594,3,-90.0,0.049,-90.0,0.049,2026-05-06 18:23:47.961
303,35701,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:47.961
304,35826,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:48.619
305,35889,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:48.619
306,35948,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:48.619
307,36168,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:48.619
308,36406,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:48.619
309,36469,2,50.77,0.063,50.77,0.062,2026-05-06 18:23:48.619
310,36528,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:48.619
311,36635,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 18:23:48.619
312,36760,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:48.619
313,36823,2,50.77,0.063,50.77,0.063,2026-05-06 18:23:48.619
314,36882,3,-90.0,0.049,-90.0,0.048,2026-05-06 18:23:48.619
315,37102,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 18:23:48.619
316,37340,1,-50.77,-0.061,-50.77,-0.064,2026-05-06 18:23:48.619
317,37403,2,50.77,0.061,50.77,0.063,2026-05-06 18:23:48.619
318,37462,3,-90.0,0.047,-90.0,0.048,2026-05-06 18:23:48.619
319,37569,1,-50.77,-0.061,-50.77,-0.064,2026-05-06 18:23:48.619
320,37647,3,-90.0,0.044,-90.0,0.048,2026-05-06 18:23:48.619
321,37867,1,-50.77,-0.055,-50.77,-0.063,2026-05-06 18:23:48.619
322,37930,2,50.77,0.055,50.77,0.061,2026-05-06 18:23:48.619
323,37989,3,-90.0,0.043,-90.0,0.048,2026-05-06 18:23:48.619
324,38113,1,-50.77,-0.041,-50.77,-0.058,2026-05-06 18:23:48.619
325,38176,2,50.77,0.041,50.77,0.059,2026-05-06 18:23:48.619
326,38235,3,-90.0,0.032,-90.0,0.045,2026-05-06 18:23:48.619
327,38342,1,-50.77,-0.041,-50.77,-0.058,2026-05-06 18:23:48.619
328,38405,2,50.77,0.041,50.77,0.059,2026-05-06 18:23:48.619
329,38464,3,-90.0,0.032,-90.0,0.045,2026-05-06 18:23:48.619
330,38583,2,50.77,0.019,50.77,0.052,2026-05-06 18:23:48.619
331,38642,3,-90.0,0.015,-90.0,0.037,2026-05-06 18:23:48.619
332,38862,1,-50.77,-0.016,-50.77,-0.048,2026-05-06 18:23:48.619
333,38925,2,50.77,0.016,50.77,0.048,2026-05-06 18:23:48.619
334,38984,3,-90.0,0.013,-90.0,0.039,2026-05-06 18:23:48.619
335,39057,2,50.77,0.006,50.77,0.032,2026-05-06 18:23:48.619
336,39116,3,-90.0,0.004,-90.0,0.025,2026-05-06 18:23:48.619
337,39336,1,-50.77,-0.005,-50.77,-0.032,2026-05-06 18:23:48.619
338,39399,2,50.77,0.005,50.77,0.032,2026-05-06 18:23:48.619
339,39458,3,-90.0,0.003,-90.0,0.025,2026-05-06 18:23:48.619
340,39592,3,-10.69,0.0,-90.0,0.01,2026-05-06 18:23:48.619
341,39699,1,12.58,0.0,-50.77,-0.015,2026-05-06 18:23:48.619
342,39760,2,9.29,0.0,50.77,0.015,2026-05-06 18:23:48.619
343,39818,3,-10.69,0.0,-90.0,0.01,2026-05-06 18:23:48.619
344,40165,1,0.0,0.0,-50.87,-0.001,2026-05-06 18:23:48.619
345,40225,2,0.0,0.0,50.77,0.001,2026-05-06 18:23:48.619
346,40283,3,0.0,0.0,-90.0,0.0,2026-05-06 18:23:48.619
347,40388,1,0.0,0.0,-50.87,-0.0,2026-05-06 18:23:48.619
348,40630,1,0.0,0.0,-51.61,0.0,2026-05-06 18:23:48.619
349,40689,2,0.0,0.0,48.58,-0.0,2026-05-06 18:23:48.619
