idx,char_pos,w,cmdA,cmdV,fbA,fbV,ts
0,49,1,-50.77,0.0,-1.79,0.0,2026-05-06 15:21:59.527
1,109,2,50.77,0.0,1.82,-0.0,2026-05-06 15:21:59.527
2,168,3,-90.0,0.0,-1.63,0.0,2026-05-06 15:21:59.527
3,274,1,-50.77,0.0,-2.3,0.0,2026-05-06 15:21:59.527
4,334,2,50.77,0.0,2.35,0.0,2026-05-06 15:21:59.527
5,392,3,-90.0,0.0,-2.09,-0.001,2026-05-06 15:21:59.527
6,514,1,-50.77,0.0,-6.54,-0.0,2026-05-06 15:21:59.527
7,575,2,50.77,0.0,6.44,-0.0,2026-05-06 15:21:59.527
8,634,3,-90.0,0.0,-6.13,-0.0,2026-05-06 15:21:59.527
9,741,1,-50.77,0.0,-8.28,-0.0,2026-05-06 15:21:59.527
10,802,2,50.77,0.0,8.23,-0.0,2026-05-06 15:21:59.527
11,861,3,-90.0,0.0,-8.07,-0.0,2026-05-06 15:21:59.527
12,981,1,-50.77,0.0,-16.35,-0.0,2026-05-06 15:21:59.527
13,1043,2,50.77,0.0,16.25,-0.0,2026-05-06 15:21:59.527
14,1103,3,-90.0,0.0,-15.72,-0.0,2026-05-06 15:21:59.527
15,1211,1,-50.77,0.0,-19.16,0.0,2026-05-06 15:21:59.527
16,1272,2,50.77,0.0,19.11,0.0,2026-05-06 15:21:59.527
17,1331,3,-90.0,0.0,-18.7,0.0,2026-05-06 15:21:59.527
18,1451,1,-50.77,0.0,-30.63,-0.0,2026-05-06 15:21:59.527
19,1513,2,50.77,0.0,30.26,-0.0,2026-05-06 15:21:59.527
20,1573,3,-90.0,0.0,-30.03,-0.0,2026-05-06 15:21:59.527
21,1681,1,-50.77,0.0,-33.59,0.0,2026-05-06 15:21:59.527
22,1742,2,50.77,0.0,33.52,-0.0,2026-05-06 15:21:59.527
23,1802,3,-90.0,0.0,-34.11,-0.0,2026-05-06 15:21:59.527
24,1921,1,-50.77,0.0,-41.87,-0.0,2026-05-06 15:21:59.527
25,1983,2,50.77,0.0,41.79,0.0,2026-05-06 15:21:59.527
26,2042,3,-90.0,0.0,-48.92,0.0,2026-05-06 15:21:59.527
27,2149,1,-50.77,0.0,-41.87,-0.0,2026-05-06 15:21:59.527
28,2211,2,50.77,0.0,41.79,0.0,2026-05-06 15:21:59.527
29,2270,3,-90.0,0.0,-48.92,0.0,2026-05-06 15:21:59.527
30,2343,1,-50.77,0.0,-46.68,-0.0,2026-05-06 15:21:59.527
31,2405,2,50.77,0.0,46.71,0.0,2026-05-06 15:21:59.527
32,2464,3,-90.0,0.0,-61.32,0.0,2026-05-06 15:21:59.527
33,2571,1,-50.77,0.0,-48.56,-0.001,2026-05-06 15:21:59.527
34,2633,2,50.77,0.0,48.42,0.0,2026-05-06 15:21:59.527
35,2692,3,-90.0,0.0,-65.87,0.0,2026-05-06 15:21:59.527
36,2859,1,-50.77,0.0,-50.56,-0.0,2026-05-06 15:21:59.527
37,2921,2,50.77,0.0,50.59,-0.0,2026-05-06 15:21:59.527
38,2981,3,-90.0,0.0,-76.98,0.0,2026-05-06 15:21:59.527
39,3088,1,-50.77,0.0,-50.56,-0.0,2026-05-06 15:21:59.527
40,3150,2,50.77,0.0,50.59,-0.0,2026-05-06 15:21:59.527
41,3210,3,-90.0,0.0,-76.98,0.0,2026-05-06 15:21:59.527
42,3329,1,-50.77,0.0,-50.86,-0.0,2026-05-06 15:21:59.527
43,3391,2,50.77,0.0,50.91,-0.0,2026-05-06 15:21:59.527
44,3451,3,-90.0,0.0,-84.46,0.0,2026-05-06 15:21:59.527
45,3558,1,-50.77,0.0,-50.84,0.0,2026-05-06 15:21:59.527
46,3619,2,50.77,0.0,50.88,-0.0,2026-05-06 15:21:59.527
47,3679,3,-90.0,0.0,-85.52,0.0,2026-05-06 15:21:59.527
48,3798,1,-50.77,-0.061,-50.81,0.0,2026-05-06 15:21:59.527
49,3860,2,50.77,0.061,50.81,0.0,2026-05-06 15:21:59.527
50,3919,3,-90.0,0.047,-88.43,0.0,2026-05-06 15:21:59.527
51,4026,1,-50.77,-0.062,-50.81,0.0,2026-05-06 15:21:59.527
52,4088,2,50.77,0.062,50.81,0.0,2026-05-06 15:21:59.527
53,4147,3,-90.0,0.048,-88.43,0.0,2026-05-06 15:21:59.527
54,4267,1,-50.77,-0.063,-50.77,-0.027,2026-05-06 15:21:59.527
55,4330,2,50.77,0.063,50.72,0.025,2026-05-06 15:21:59.527
56,4389,3,-90.0,0.049,-90.14,0.014,2026-05-06 15:21:59.527
57,4496,1,-50.77,-0.063,-50.77,-0.027,2026-05-06 15:21:59.527
58,4559,2,50.77,0.063,50.72,0.025,2026-05-06 15:21:59.527
59,4618,3,-90.0,0.049,-90.14,0.014,2026-05-06 15:21:59.527
60,4690,3,-90.0,0.049,-90.1,0.033,2026-05-06 15:21:59.527
61,4797,1,-50.77,-0.063,-50.83,-0.043,2026-05-06 15:21:59.527
62,4860,2,50.77,0.063,50.72,0.041,2026-05-06 15:21:59.527
63,4919,3,-90.0,0.049,-90.1,0.033,2026-05-06 15:21:59.527
64,5026,1,-50.77,-0.063,-50.83,-0.043,2026-05-06 15:21:59.527
65,5089,2,50.77,0.063,50.72,0.041,2026-05-06 15:21:59.527
66,5207,1,-50.77,-0.063,-50.86,-0.058,2026-05-06 15:21:59.527
67,5270,2,50.77,0.063,50.76,0.057,2026-05-06 15:21:59.527
68,5329,3,-90.0,0.049,-90.08,0.05,2026-05-06 15:21:59.527
69,5436,1,-50.77,-0.063,-50.86,-0.058,2026-05-06 15:21:59.527
70,5499,2,50.77,0.063,50.76,0.057,2026-05-06 15:21:59.527
71,5558,3,-90.0,0.049,-90.08,0.05,2026-05-06 15:21:59.527
72,5630,3,-90.0,0.049,-90.08,0.05,2026-05-06 15:21:59.527
73,5803,2,50.77,0.063,50.81,0.061,2026-05-06 15:21:59.527
74,5862,3,-90.0,0.049,-90.08,0.05,2026-05-06 15:21:59.527
75,5969,1,-50.77,-0.063,-50.82,-0.063,2026-05-06 15:21:59.527
76,6032,2,50.77,0.063,50.82,0.06,2026-05-06 15:21:59.527
77,6150,1,-50.77,-0.063,-50.81,-0.065,2026-05-06 15:21:59.527
78,6213,2,50.77,0.063,50.82,0.063,2026-05-06 15:21:59.527
79,6272,3,-90.0,0.049,-90.03,0.042,2026-05-06 15:21:59.527
80,6379,1,-50.77,-0.063,-50.81,-0.065,2026-05-06 15:21:59.527
81,6442,2,50.77,0.063,50.82,0.063,2026-05-06 15:21:59.527
82,6501,3,-90.0,0.049,-90.03,0.042,2026-05-06 15:21:59.527
83,6620,1,-50.77,-0.063,-50.8,-0.066,2026-05-06 15:21:59.527
84,6683,2,50.77,0.063,50.82,0.062,2026-05-06 15:21:59.527
85,6742,3,-90.0,0.049,-90.04,0.051,2026-05-06 15:21:59.527
86,6849,1,-50.77,-0.063,-50.8,-0.064,2026-05-06 15:21:59.527
87,6912,2,50.77,0.063,50.82,0.062,2026-05-06 15:21:59.527
88,6971,3,-90.0,0.049,-90.04,0.051,2026-05-06 15:21:59.527
89,7090,1,-50.77,-0.063,-50.8,-0.062,2026-05-06 15:21:59.527
90,7153,2,50.77,0.063,50.78,0.058,2026-05-06 15:21:59.527
91,7212,3,-90.0,0.049,-90.03,0.052,2026-05-06 15:21:59.527
92,7319,1,-50.77,-0.063,-50.8,-0.062,2026-05-06 15:21:59.527
93,7382,2,50.77,0.063,50.78,0.058,2026-05-06 15:21:59.527
94,7441,3,-90.0,0.049,-90.03,0.052,2026-05-06 15:21:59.527
95,7560,1,-50.77,-0.063,-50.79,-0.062,2026-05-06 15:21:59.527
96,7623,2,50.77,0.063,50.77,0.06,2026-05-06 15:21:59.527
97,7682,3,-90.0,0.049,-90.01,0.049,2026-05-06 15:21:59.527
98,7789,1,-50.77,-0.063,-50.79,-0.062,2026-05-06 15:21:59.527
99,7852,2,50.77,0.063,50.77,0.06,2026-05-06 15:21:59.527
100,7911,3,-90.0,0.049,-90.01,0.049,2026-05-06 15:21:59.527
101,8030,1,-50.77,-0.063,-50.77,-0.061,2026-05-06 15:21:59.527
102,8093,2,50.77,0.063,50.77,0.059,2026-05-06 15:21:59.527
103,8152,3,-90.0,0.049,-90.01,0.049,2026-05-06 15:21:59.527
104,8259,1,-50.77,-0.063,-50.77,-0.061,2026-05-06 15:21:59.527
105,8322,2,50.77,0.063,50.77,0.059,2026-05-06 15:21:59.527
106,8381,3,-90.0,0.049,-90.01,0.049,2026-05-06 15:21:59.527
107,8500,1,-50.77,-0.063,-50.76,-0.062,2026-05-06 15:21:59.527
108,8563,2,50.77,0.063,50.77,0.061,2026-05-06 15:21:59.527
109,8622,3,-90.0,0.049,-90.0,0.046,2026-05-06 15:21:59.527
110,8729,1,-50.77,-0.063,-50.76,-0.063,2026-05-06 15:21:59.527
111,8792,2,50.77,0.063,50.77,0.061,2026-05-06 15:21:59.527
112,8851,3,-90.0,0.049,-90.0,0.046,2026-05-06 15:21:59.527
113,8923,2,50.77,0.063,50.77,0.062,2026-05-06 15:21:59.527
114,8982,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:21:59.527
115,9089,1,-50.77,-0.063,-50.76,-0.065,2026-05-06 15:21:59.527
116,9152,2,50.77,0.063,50.77,0.062,2026-05-06 15:21:59.527
117,9211,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:21:59.527
118,9318,1,-50.77,-0.063,-50.76,-0.065,2026-05-06 15:21:59.527
119,9440,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
120,9503,2,50.77,0.063,50.77,0.061,2026-05-06 15:21:59.527
121,9562,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
122,9669,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
123,9732,2,50.77,0.063,50.77,0.061,2026-05-06 15:21:59.527
124,9791,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
125,9910,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
126,9973,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
127,10032,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
128,10139,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
129,10202,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
130,10261,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
131,10380,1,-50.77,-0.063,-50.77,-0.062,2026-05-06 15:21:59.527
132,10443,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
133,10502,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
134,10609,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
135,10672,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
136,10731,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
137,10850,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
138,10913,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
139,10972,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:21:59.527
140,11079,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
141,11142,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
142,11201,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:21:59.527
143,11273,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
144,11332,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:21:59.527
145,11439,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
146,11502,2,50.77,0.063,50.78,0.061,2026-05-06 15:21:59.527
147,11561,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:21:59.527
148,11668,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
149,11790,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
150,11853,2,50.77,0.063,50.78,0.062,2026-05-06 15:21:59.527
151,11912,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:21:59.527
152,12019,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
153,12082,2,50.77,0.063,50.78,0.062,2026-05-06 15:21:59.527
154,12141,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:21:59.527
155,12213,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
156,12320,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
157,12383,2,50.77,0.063,50.78,0.062,2026-05-06 15:21:59.527
158,12442,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
159,12549,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
160,12612,2,50.77,0.063,50.77,0.061,2026-05-06 15:21:59.527
161,12730,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
162,12793,2,50.77,0.063,50.77,0.061,2026-05-06 15:21:59.527
163,12852,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
164,12959,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
165,13022,2,50.77,0.063,50.77,0.061,2026-05-06 15:21:59.527
166,13081,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
167,13200,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:21:59.527
168,13325,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
169,13432,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
170,13495,2,50.77,0.063,50.77,0.062,2026-05-06 15:21:59.527
171,13554,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:21:59.527
172,13673,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
173,13736,2,50.77,0.063,50.78,0.062,2026-05-06 15:21:59.527
174,13795,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
175,13902,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:21:59.527
176,13965,2,50.77,0.063,50.78,0.062,2026-05-06 15:21:59.527
177,14024,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:21:59.527
178,14143,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
179,14206,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
180,14265,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
181,14372,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
182,14435,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
183,14494,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
184,14613,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
185,14676,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
186,14735,3,-90.0,0.049,-89.99,0.049,2026-05-06 15:22:00.241
187,14842,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
188,14905,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
189,14964,3,-90.0,0.049,-89.99,0.049,2026-05-06 15:22:00.241
190,15083,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
191,15146,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
192,15205,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
193,15312,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
194,15375,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
195,15434,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
196,15553,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
197,15616,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
198,15675,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
199,15782,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
200,15845,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
201,15904,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
202,16023,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
203,16086,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
204,16145,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
205,16252,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
206,16315,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
207,16374,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
208,16493,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
209,16556,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
210,16615,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
211,16722,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
212,16785,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
213,16844,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
214,16963,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
215,17026,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
216,17085,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:22:00.241
217,17192,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
218,17255,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
219,17314,3,-90.0,0.049,-90.0,0.048,2026-05-06 15:22:00.241
220,17433,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
221,17496,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
222,17555,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
223,17662,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
224,17725,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
225,17784,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
226,17856,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
227,17915,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
228,18022,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
229,18085,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
230,18144,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
231,18251,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
232,18373,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
233,18436,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
234,18495,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
235,18602,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
236,18665,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
237,18724,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
238,18843,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
239,18906,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
240,18965,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
241,19072,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
242,19135,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
243,19194,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
244,19313,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
245,19376,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
246,19435,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
247,19542,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
248,19605,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
249,19664,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
250,19783,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
251,19846,2,50.77,0.063,50.77,0.063,2026-05-06 15:22:00.241
252,19905,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
253,20012,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
254,20075,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
255,20134,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
256,20253,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
257,20316,2,50.77,0.063,50.78,0.064,2026-05-06 15:22:00.241
258,20375,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
259,20482,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
260,20545,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.241
261,20604,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
262,20723,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
263,20848,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
264,20955,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
265,21018,2,50.77,0.063,50.77,0.063,2026-05-06 15:22:00.241
266,21077,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
267,21196,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
268,21259,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
269,21318,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
270,21425,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
271,21488,2,50.77,0.063,50.78,0.062,2026-05-06 15:22:00.241
272,21547,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.241
273,21619,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
274,21678,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
275,21785,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.241
276,21848,2,50.77,0.063,50.78,0.063,2026-05-06 15:22:00.241
277,21907,3,-90.0,0.049,-90.0,0.05,2026-05-06 15:22:00.241
278,22014,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.241
279,22136,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.950
280,22199,2,50.77,0.063,50.77,0.063,2026-05-06 15:22:00.950
281,22258,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.950
282,22365,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.950
283,22428,2,50.77,0.063,50.77,0.063,2026-05-06 15:22:00.950
284,22487,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.950
285,22606,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.950
286,22669,2,50.77,0.063,50.77,0.063,2026-05-06 15:22:00.950
287,22728,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.950
288,22835,1,-50.77,-0.063,-50.77,-0.064,2026-05-06 15:22:00.950
289,22898,2,50.77,0.063,50.77,0.063,2026-05-06 15:22:00.950
290,22957,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.950
291,23076,1,-50.77,-0.063,-50.77,-0.065,2026-05-06 15:22:00.950
292,23139,2,50.77,0.063,50.77,0.062,2026-05-06 15:22:00.950
293,23198,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.950
294,23305,1,-50.77,-0.063,-50.77,-0.063,2026-05-06 15:22:00.950
295,23368,2,50.77,0.063,50.77,0.063,2026-05-06 15:22:00.950
296,23427,3,-90.0,0.049,-90.0,0.049,2026-05-06 15:22:00.950
297,23499,2,50.77,0.061,50.77,0.062,2026-05-06 15:22:00.950
298,23558,3,-90.0,0.047,-90.0,0.049,2026-05-06 15:22:00.950
299,23665,1,-50.77,-0.061,-50.77,-0.065,2026-05-06 15:22:00.950
300,23728,2,50.77,0.061,50.77,0.062,2026-05-06 15:22:00.950
301,23787,3,-90.0,0.047,-90.0,0.049,2026-05-06 15:22:00.950
302,23894,1,-50.77,-0.061,-50.77,-0.065,2026-05-06 15:22:00.950
303,24016,1,-50.77,-0.054,-50.77,-0.064,2026-05-06 15:22:00.950
304,24079,2,50.77,0.054,50.77,0.061,2026-05-06 15:22:00.950
305,24138,3,-90.0,0.042,-90.0,0.048,2026-05-06 15:22:00.950
306,24245,1,-50.77,-0.054,-50.77,-0.064,2026-05-06 15:22:00.950
307,24308,2,50.77,0.054,50.77,0.061,2026-05-06 15:22:00.950
308,24367,3,-90.0,0.042,-90.0,0.048,2026-05-06 15:22:00.950
309,24486,1,-50.77,-0.038,-50.77,-0.059,2026-05-06 15:22:00.950
310,24549,2,50.77,0.038,50.78,0.058,2026-05-06 15:22:00.950
311,24608,3,-90.0,0.03,-90.0,0.046,2026-05-06 15:22:00.950
312,24715,1,-50.77,-0.035,-50.77,-0.059,2026-05-06 15:22:00.950
313,24778,2,50.77,0.035,50.78,0.058,2026-05-06 15:22:00.950
314,24837,3,-90.0,0.027,-90.0,0.046,2026-05-06 15:22:00.950
315,24956,1,-50.77,-0.016,-50.77,-0.049,2026-05-06 15:22:00.950
316,25019,2,50.77,0.016,50.77,0.05,2026-05-06 15:22:00.950
317,25078,3,-90.0,0.013,-90.0,0.038,2026-05-06 15:22:00.950
318,25185,1,-50.77,-0.014,-50.77,-0.045,2026-05-06 15:22:00.950
319,25248,2,50.77,0.014,50.77,0.048,2026-05-06 15:22:00.950
320,25307,3,-90.0,0.011,-90.0,0.038,2026-05-06 15:22:00.950
321,25426,1,-50.77,-0.004,-50.77,-0.031,2026-05-06 15:22:00.950
322,25489,2,50.77,0.004,50.78,0.029,2026-05-06 15:22:00.950
323,25548,3,-90.0,0.003,-90.0,0.024,2026-05-06 15:22:00.950
324,25655,1,-50.77,-0.004,-50.77,-0.031,2026-05-06 15:22:00.950
325,25718,2,50.77,0.004,50.78,0.029,2026-05-06 15:22:00.950
326,25777,3,-90.0,0.003,-90.0,0.024,2026-05-06 15:22:00.950
327,25896,1,-50.77,-0.0,-50.77,-0.014,2026-05-06 15:22:00.950
328,25959,2,50.77,0.0,50.78,0.013,2026-05-06 15:22:00.950
329,26018,3,-90.0,0.0,-90.0,0.009,2026-05-06 15:22:00.950
330,26125,1,-50.77,-0.0,-50.77,-0.014,2026-05-06 15:22:00.950
331,26188,2,50.77,0.0,50.78,0.013,2026-05-06 15:22:00.950
332,26247,3,-90.0,0.0,-90.0,0.009,2026-05-06 15:22:00.950
333,26366,1,-50.77,0.0,-50.77,-0.002,2026-05-06 15:22:00.950
334,26428,2,50.78,0.0,50.78,0.001,2026-05-06 15:22:00.950
335,26487,3,-90.0,0.0,-90.0,0.0,2026-05-06 15:22:00.950
336,26594,1,-50.77,0.0,-50.77,-0.002,2026-05-06 15:22:00.950
337,26656,2,50.78,0.0,50.78,0.001,2026-05-06 15:22:00.950
338,26715,3,-90.0,0.0,-90.0,0.0,2026-05-06 15:22:00.950
339,26835,1,-50.77,0.0,-50.77,0.0,2026-05-06 15:22:00.950
340,26896,2,50.78,0.0,50.78,-0.0,2026-05-06 15:22:00.950
341,26956,3,-90.0,0.0,-90.0,0.0,2026-05-06 15:22:00.950
342,27063,1,-50.77,0.0,-50.77,0.0,2026-05-06 15:22:00.950
343,27124,2,50.78,0.0,50.78,-0.0,2026-05-06 15:22:00.950
344,27184,3,-90.0,0.0,-90.0,0.0,2026-05-06 15:22:00.950
345,27304,1,-50.77,0.0,-50.77,0.0,2026-05-06 15:22:00.950
346,27365,2,50.78,0.0,50.78,-0.0,2026-05-06 15:22:00.950
347,27425,3,-90.0,0.0,-90.0,0.001,2026-05-06 15:22:00.950
348,27532,1,-50.77,0.0,-50.77,-0.0,2026-05-06 15:22:00.950
