idx,char_pos,w,cmdA,cmdV,fbA,fbV,ts
0,1,1,-0.01,0.0,-0.01,0.0,2026-05-06 06:27:32.141
1,60,2,0.0,0.0,0.0,0.0,2026-05-06 06:27:32.141
2,117,3,-0.0,0.0,0.0,0.0,2026-05-06 06:27:32.141
3,176,1,0.0,0.001,-0.01,0.0,2026-05-06 06:27:32.141
4,234,2,0.0,0.001,0.0,0.0,2026-05-06 06:27:32.141
5,291,3,0.0,0.001,-0.01,0.0,2026-05-06 06:27:32.141
6,348,1,-0.01,0.0,-0.01,0.0,2026-05-06 06:27:32.141
7,407,2,0.0,0.0,0.0,0.0,2026-05-06 06:27:32.141
8,479,1,0.0,0.003,-0.0,0.0,2026-05-06 06:27:32.141
9,537,2,0.0,0.003,0.0,0.0,2026-05-06 06:27:32.141
10,594,3,0.0,0.003,-0.01,0.0,2026-05-06 06:27:32.141
11,652,1,0.0,0.003,-0.01,-0.0,2026-05-06 06:27:32.141
12,711,2,0.0,0.003,0.0,0.0,2026-05-06 06:27:32.141
13,768,3,0.0,0.003,0.0,0.0,2026-05-06 06:27:32.141
14,825,1,0.0,0.004,-0.01,-0.0,2026-05-06 06:27:32.141
15,884,2,0.0,0.004,0.0,0.0,2026-05-06 06:27:32.141
16,952,1,0.0,0.009,-0.0,0.001,2026-05-06 06:27:32.141
17,1010,2,0.0,0.009,0.0,0.0,2026-05-06 06:27:32.141
18,1067,3,0.0,0.009,0.0,0.001,2026-05-06 06:27:32.141
19,1124,1,0.0,0.009,-0.0,0.001,2026-05-06 06:27:32.141
20,1182,2,0.0,0.009,0.0,0.0,2026-05-06 06:27:32.141
21,1239,3,0.0,0.009,0.0,0.001,2026-05-06 06:27:32.141
22,1296,1,0.0,0.01,-0.0,0.001,2026-05-06 06:27:32.141
23,1354,2,0.0,0.01,0.0,0.001,2026-05-06 06:27:32.141
24,1422,1,0.0,0.018,-0.0,0.003,2026-05-06 06:27:32.141
25,1480,2,0.0,0.018,0.0,0.003,2026-05-06 06:27:32.141
26,1537,3,0.0,0.018,-0.0,0.004,2026-05-06 06:27:32.141
27,1595,1,0.0,0.018,-0.0,0.003,2026-05-06 06:27:32.141
28,1653,2,0.0,0.018,0.0,0.004,2026-05-06 06:27:32.141
29,1710,3,0.0,0.018,-0.0,0.003,2026-05-06 06:27:32.141
30,1768,1,0.0,0.019,-0.0,0.005,2026-05-06 06:27:32.141
31,1826,2,0.0,0.019,0.0,0.004,2026-05-06 06:27:32.141
32,1894,1,0.0,0.03,0.0,0.009,2026-05-06 06:27:32.141
33,1951,2,0.0,0.03,0.0,0.008,2026-05-06 06:27:32.141
34,2068,1,0.0,0.032,0.0,0.009,2026-05-06 06:27:32.141
35,2125,2,0.0,0.032,0.0,0.008,2026-05-06 06:27:32.141
36,2182,3,0.0,0.032,0.0,0.008,2026-05-06 06:27:32.141
37,2239,1,0.0,0.034,0.0,0.009,2026-05-06 06:27:32.141
38,2296,2,0.0,0.034,0.0,0.008,2026-05-06 06:27:32.141
39,2366,1,0.0,0.05,0.0,0.018,2026-05-06 06:27:32.141
40,2423,2,0.0,0.05,-0.0,0.02,2026-05-06 06:27:32.141
41,2481,3,0.0,0.05,0.0,0.018,2026-05-06 06:27:32.141
42,2538,1,0.0,0.05,0.0,0.02,2026-05-06 06:27:32.141
43,2595,2,0.0,0.05,0.0,0.02,2026-05-06 06:27:32.141
44,2652,3,0.0,0.05,-0.0,0.019,2026-05-06 06:27:32.141
45,2710,1,0.0,0.053,0.0,0.02,2026-05-06 06:27:32.141
46,2767,2,0.0,0.053,0.0,0.02,2026-05-06 06:27:32.141
47,2836,1,0.0,0.075,0.0,0.035,2026-05-06 06:27:32.141
48,2893,2,0.0,0.075,0.0,0.036,2026-05-06 06:27:32.141
49,2950,3,0.0,0.075,0.0,0.034,2026-05-06 06:27:32.141
50,3007,1,0.0,0.078,0.0,0.035,2026-05-06 06:27:32.141
51,3064,2,0.0,0.078,-0.0,0.036,2026-05-06 06:27:32.141
52,3122,3,0.0,0.078,0.01,0.034,2026-05-06 06:27:32.141
53,3179,1,0.0,0.082,0.0,0.035,2026-05-06 06:27:32.141
54,3236,2,0.0,0.082,-0.0,0.036,2026-05-06 06:27:32.141
55,3306,1,0.0,0.112,0.0,0.05,2026-05-06 06:27:32.141
56,3363,2,0.0,0.112,-0.0,0.05,2026-05-06 06:27:32.141
57,3421,3,0.0,0.112,0.0,0.049,2026-05-06 06:27:32.141
58,3478,1,0.0,0.112,0.0,0.054,2026-05-06 06:27:32.141
59,3535,2,0.0,0.112,-0.0,0.055,2026-05-06 06:27:32.141
60,3593,3,0.0,0.112,0.0,0.05,2026-05-06 06:27:32.141
61,3650,1,0.0,0.116,0.0,0.054,2026-05-06 06:27:32.141
62,3772,1,0.0,0.152,-0.0,0.08,2026-05-06 06:27:32.141
63,3830,2,0.0,0.152,-0.01,0.081,2026-05-06 06:27:32.141
64,3888,3,0.0,0.152,0.0,0.079,2026-05-06 06:27:32.141
65,3945,1,0.0,0.157,-0.0,0.08,2026-05-06 06:27:32.141
66,4003,2,0.0,0.157,-0.01,0.084,2026-05-06 06:27:32.204
67,4061,3,0.0,0.157,0.0,0.079,2026-05-06 06:27:32.439
68,4118,1,0.0,0.163,0.0,0.082,2026-05-06 06:27:32.439
69,4175,2,0.0,0.163,-0.0,0.084,2026-05-06 06:27:32.439
70,4234,1,0.0,0.196,-0.0,0.116,2026-05-06 06:27:32.439
71,4292,2,0.0,0.196,-0.0,0.12,2026-05-06 06:27:32.439
72,4350,3,0.0,0.196,0.0,0.117,2026-05-06 06:27:32.439
73,4407,1,0.0,0.201,-0.0,0.115,2026-05-06 06:27:32.439
74,4465,2,0.0,0.201,-0.0,0.12,2026-05-06 06:27:32.439
75,4523,3,0.0,0.201,0.0,0.117,2026-05-06 06:27:32.439
76,4580,1,0.0,0.206,-0.0,0.125,2026-05-06 06:27:32.439
77,4638,2,0.0,0.206,-0.0,0.127,2026-05-06 06:27:32.439
78,4696,1,0.0,0.237,-0.0,0.159,2026-05-06 06:27:32.439
79,4754,2,0.0,0.237,-0.0,0.162,2026-05-06 06:27:32.439
80,4812,3,0.0,0.237,0.01,0.158,2026-05-06 06:27:32.439
81,4869,1,0.0,0.242,-0.0,0.159,2026-05-06 06:27:32.439
82,4927,2,0.0,0.242,-0.0,0.162,2026-05-06 06:27:32.439
83,4985,3,0.0,0.242,0.01,0.158,2026-05-06 06:27:32.439
84,5042,1,0.0,0.246,-0.0,0.159,2026-05-06 06:27:32.439
85,5100,2,0.0,0.246,0.0,0.163,2026-05-06 06:27:32.439
86,5158,1,0.0,0.272,-0.0,0.203,2026-05-06 06:27:32.439
87,5217,1,0.0,0.275,-0.0,0.203,2026-05-06 06:27:32.439
88,5275,2,0.0,0.275,0.0,0.21,2026-05-06 06:27:32.439
89,5332,3,0.0,0.275,-0.0,0.203,2026-05-06 06:27:32.439
90,5389,2,0.0,0.272,0.0,0.21,2026-05-06 06:27:32.439
91,5446,3,0.0,0.272,-0.0,0.203,2026-05-06 06:27:32.439
92,5504,1,0.0,0.279,-0.0,0.208,2026-05-06 06:27:32.439
93,5562,2,0.0,0.279,0.0,0.215,2026-05-06 06:27:32.439
94,5630,1,0.0,0.301,-0.0,0.247,2026-05-06 06:27:32.439
95,5688,2,0.0,0.301,0.0,0.256,2026-05-06 06:27:32.439
96,5745,3,0.0,0.301,0.0,0.25,2026-05-06 06:27:32.439
97,5802,1,0.0,0.301,-0.0,0.247,2026-05-06 06:27:32.439
98,5860,2,0.0,0.301,0.0,0.256,2026-05-06 06:27:32.439
99,5917,3,0.0,0.301,0.0,0.25,2026-05-06 06:27:32.439
100,5974,1,0.0,0.303,-0.0,0.249,2026-05-06 06:27:32.439
101,6032,2,0.0,0.303,0.0,0.26,2026-05-06 06:27:32.439
102,6100,1,0.0,0.317,0.0,0.27,2026-05-06 06:27:32.439
103,6157,2,0.0,0.317,-0.0,0.281,2026-05-06 06:27:32.439
104,6215,3,0.0,0.317,0.0,0.276,2026-05-06 06:27:32.439
105,6272,1,0.0,0.319,0.0,0.27,2026-05-06 06:27:32.439
106,6329,2,0.0,0.319,-0.0,0.281,2026-05-06 06:27:32.439
107,6387,3,0.0,0.319,0.0,0.276,2026-05-06 06:27:32.439
108,6444,1,0.0,0.319,0.0,0.27,2026-05-06 06:27:32.439
109,6501,2,0.0,0.319,-0.0,0.281,2026-05-06 06:27:32.439
110,6571,1,0.0,0.332,0.0,0.27,2026-05-06 06:27:32.439
111,6628,2,0.0,0.332,-0.0,0.281,2026-05-06 06:27:32.439
112,6686,3,0.0,0.332,0.0,0.276,2026-05-06 06:27:32.439
113,6743,1,0.0,0.332,0.0,0.27,2026-05-06 06:27:32.439
114,6800,2,0.0,0.332,-0.0,0.281,2026-05-06 06:27:32.439
115,6859,1,0.0,0.333,0.0,0.27,2026-05-06 06:27:32.439
116,6977,3,0.0,0.333,0.0,0.276,2026-05-06 06:27:32.439
117,7044,1,0.0,0.34,-0.0,0.331,2026-05-06 06:27:32.439
118,7102,2,0.0,0.34,-0.0,0.341,2026-05-06 06:27:32.439
119,7160,3,0.0,0.34,-0.0,0.337,2026-05-06 06:27:32.439
120,7218,1,0.0,0.341,-0.0,0.332,2026-05-06 06:27:32.439
121,7276,2,0.0,0.341,-0.0,0.343,2026-05-06 06:27:32.439
122,7334,3,0.0,0.341,-0.0,0.338,2026-05-06 06:27:32.439
123,7392,1,0.0,0.342,-0.0,0.334,2026-05-06 06:27:32.439
124,7450,2,0.0,0.342,-0.0,0.346,2026-05-06 06:27:32.944
125,7518,1,0.0,0.345,-0.0,0.336,2026-05-06 06:27:32.944
126,7576,2,0.0,0.345,-0.0,0.348,2026-05-06 06:27:32.944
127,7634,3,0.0,0.345,-0.01,0.342,2026-05-06 06:27:32.944
128,7692,1,0.0,0.345,-0.0,0.336,2026-05-06 06:27:32.944
129,7750,2,0.0,0.345,-0.0,0.348,2026-05-06 06:27:32.944
130,7808,3,0.0,0.345,-0.01,0.342,2026-05-06 06:27:32.944
131,7866,1,0.0,0.345,-0.0,0.336,2026-05-06 06:27:32.944
132,7924,2,0.0,0.345,-0.0,0.348,2026-05-06 06:27:32.944
133,7991,1,0.0,0.339,-0.0,0.347,2026-05-06 06:27:32.944
134,8049,2,0.0,0.339,-0.0,0.36,2026-05-06 06:27:32.944
135,8107,3,0.0,0.339,0.0,0.355,2026-05-06 06:27:32.944
136,8164,1,0.0,0.339,-0.0,0.347,2026-05-06 06:27:32.944
137,8222,2,0.0,0.339,-0.0,0.36,2026-05-06 06:27:32.944
138,8280,3,0.0,0.339,0.0,0.355,2026-05-06 06:27:32.944
139,8337,1,0.0,0.338,-0.0,0.347,2026-05-06 06:27:32.944
140,8395,2,0.0,0.338,-0.0,0.36,2026-05-06 06:27:32.944
141,8464,1,0.0,0.329,-0.0,0.347,2026-05-06 06:27:32.944
142,8522,2,0.0,0.329,-0.0,0.36,2026-05-06 06:27:32.944
143,8580,3,0.0,0.329,0.0,0.355,2026-05-06 06:27:32.944
144,8637,1,0.0,0.327,-0.0,0.347,2026-05-06 06:27:32.944
145,8695,2,0.0,0.327,-0.0,0.36,2026-05-06 06:27:32.944
146,8753,3,0.0,0.327,0.0,0.355,2026-05-06 06:27:32.944
147,8810,1,0.0,0.327,-0.0,0.347,2026-05-06 06:27:32.944
148,8868,2,0.0,0.327,-0.0,0.36,2026-05-06 06:27:32.944
149,8936,1,0.0,0.311,-0.0,0.347,2026-05-06 06:27:32.944
150,8994,2,0.0,0.311,-0.0,0.36,2026-05-06 06:27:32.944
151,9052,3,0.0,0.311,0.0,0.355,2026-05-06 06:27:32.944
152,9109,1,0.0,0.307,-0.0,0.347,2026-05-06 06:27:32.944
153,9167,2,0.0,0.307,-0.0,0.36,2026-05-06 06:27:32.944
154,9225,3,0.0,0.307,0.0,0.355,2026-05-06 06:27:32.944
155,9282,1,0.0,0.303,-0.0,0.347,2026-05-06 06:27:32.944
156,9340,2,0.0,0.303,-0.0,0.36,2026-05-06 06:27:32.944
157,9409,1,0.0,0.272,-0.0,0.347,2026-05-06 06:27:32.944
158,9468,1,0.0,0.265,-0.0,0.347,2026-05-06 06:27:32.944
159,9526,2,0.0,0.265,-0.0,0.36,2026-05-06 06:27:32.944
160,9584,3,0.0,0.265,0.0,0.355,2026-05-06 06:27:32.944
161,9640,2,0.0,0.272,-0.0,0.36,2026-05-06 06:27:32.944
162,9698,3,0.0,0.272,0.0,0.355,2026-05-06 06:27:32.944
163,9755,1,0.0,0.258,-0.0,0.347,2026-05-06 06:27:32.944
164,9813,2,0.0,0.258,-0.0,0.36,2026-05-06 06:27:32.944
165,9881,1,0.0,0.195,0.0,0.304,2026-05-06 06:27:32.944
166,9938,2,0.0,0.195,-0.0,0.317,2026-05-06 06:27:32.944
167,9996,3,0.0,0.195,-0.0,0.313,2026-05-06 06:27:32.944
168,10054,1,0.0,0.195,0.0,0.304,2026-05-06 06:27:32.944
169,10111,2,0.0,0.195,-0.0,0.317,2026-05-06 06:27:32.944
170,10169,3,0.0,0.195,-0.0,0.313,2026-05-06 06:27:32.944
171,10227,1,0.0,0.185,0.0,0.301,2026-05-06 06:27:32.944
172,10284,2,0.0,0.185,-0.0,0.313,2026-05-06 06:27:32.944
173,10353,1,0.0,0.114,0.0,0.246,2026-05-06 06:27:32.944
174,10410,2,0.0,0.114,-0.0,0.256,2026-05-06 06:27:32.944
175,10468,3,0.0,0.114,0.0,0.259,2026-05-06 06:27:32.944
176,10525,1,0.0,0.114,0.0,0.246,2026-05-06 06:27:32.944
177,10582,2,0.0,0.114,-0.0,0.256,2026-05-06 06:27:32.944
178,10640,3,0.0,0.114,0.0,0.259,2026-05-06 06:27:32.944
179,10697,1,0.0,0.105,0.0,0.246,2026-05-06 06:27:32.944
180,10754,2,0.0,0.105,-0.0,0.256,2026-05-06 06:27:32.944
181,10823,1,0.0,0.054,-0.0,0.229,2026-05-06 06:27:32.944
182,10881,2,0.0,0.054,-0.0,0.241,2026-05-06 06:27:32.944
183,10939,3,0.0,0.054,0.0,0.241,2026-05-06 06:27:32.944
184,10996,1,0.0,0.054,-0.0,0.229,2026-05-06 06:27:32.944
185,11054,2,0.0,0.054,-0.0,0.241,2026-05-06 06:27:32.944
186,11111,1,0.0,0.049,-0.0,0.229,2026-05-06 06:27:32.944
187,11169,2,0.0,0.049,-0.0,0.241,2026-05-06 06:27:32.944
188,11227,3,0.0,0.049,0.0,0.241,2026-05-06 06:27:32.944
189,11295,2,0.0,0.023,-0.0,0.13,2026-05-06 06:27:32.944
190,11353,3,0.0,0.023,0.0,0.122,2026-05-06 06:27:32.944
191,11410,1,0.0,0.02,0.0,0.108,2026-05-06 06:27:32.944
192,11467,2,0.0,0.02,-0.0,0.111,2026-05-06 06:27:32.944
193,11525,3,0.0,0.02,-0.0,0.111,2026-05-06 06:27:32.944
194,11583,1,0.0,0.02,0.0,0.108,2026-05-06 06:27:32.944
195,11640,2,0.0,0.02,-0.0,0.111,2026-05-06 06:27:32.944
196,11698,3,0.0,0.02,-0.0,0.111,2026-05-06 06:27:32.944
197,11768,1,0.0,0.007,0.01,0.052,2026-05-06 06:27:32.944
198,11825,2,0.0,0.007,0.0,0.057,2026-05-06 06:27:32.944
199,11882,3,0.0,0.007,0.0,0.056,2026-05-06 06:27:32.944
200,11939,1,0.0,0.005,0.0,0.045,2026-05-06 06:27:32.944
201,11996,2,0.0,0.005,0.0,0.046,2026-05-06 06:27:32.944
202,12053,3,0.0,0.005,0.0,0.047,2026-05-06 06:27:32.944
203,12110,1,0.0,0.005,0.0,0.045,2026-05-06 06:27:32.944
204,12167,2,0.0,0.005,0.0,0.046,2026-05-06 06:27:32.944
205,12236,3,0.0,0.0,0.01,0.007,2026-05-06 06:27:32.944
206,12293,1,-0.0,0.0,-0.0,0.005,2026-05-06 06:27:32.944
207,12412,3,0.01,0.0,0.01,0.004,2026-05-06 06:27:32.944
208,12469,1,-0.0,0.0,-0.0,0.0,2026-05-06 06:27:32.944
209,12528,2,0.01,0.0,0.01,0.001,2026-05-06 06:27:32.944
210,12585,3,0.01,0.0,0.01,0.0,2026-05-06 06:27:32.944
211,12642,1,-0.0,0.0,-0.0,-0.002,2026-05-06 06:27:32.944
212,12713,1,-0.0,0.0,-0.0,-0.012,2026-05-06 06:27:32.944
213,12773,2,0.01,0.0,0.01,-0.011,2026-05-06 06:27:32.944
214,12831,3,0.01,0.0,0.01,-0.009,2026-05-06 06:27:32.944
215,12889,1,-0.0,0.0,-0.0,-0.013,2026-05-06 06:27:32.944
216,12949,2,0.01,0.0,0.0,-0.012,2026-05-06 06:27:32.944
217,13007,3,0.01,0.0,0.0,-0.011,2026-05-06 06:27:32.944
218,13065,1,-0.0,0.0,-0.0,-0.012,2026-05-06 06:27:32.944
219,13125,2,0.01,0.0,0.0,-0.013,2026-05-06 06:27:32.944
220,13190,1,-0.0,0.0,0.0,-0.012,2026-05-06 06:27:32.944
221,13249,2,0.01,0.0,0.01,-0.012,2026-05-06 06:27:33.490
222,13307,3,0.01,0.0,0.01,-0.012,2026-05-06 06:27:33.490
223,13365,1,-0.0,0.0,-0.0,-0.012,2026-05-06 06:27:33.490
224,13425,2,0.01,0.0,0.01,-0.012,2026-05-06 06:27:33.490
225,13483,3,0.01,0.0,0.01,-0.013,2026-05-06 06:27:33.490
226,13541,1,-0.0,0.0,0.0,-0.012,2026-05-06 06:27:33.490
227,13600,2,0.01,0.0,0.01,-0.011,2026-05-06 06:27:33.490
228,13666,1,-0.0,0.0,0.0,-0.012,2026-05-06 06:27:33.490
229,13725,2,0.01,0.0,0.01,-0.011,2026-05-06 06:27:33.490
230,13783,3,0.01,0.0,-0.0,-0.011,2026-05-06 06:27:33.490
231,13842,1,-0.0,0.0,-0.0,-0.011,2026-05-06 06:27:33.490
232,13902,2,0.01,0.0,0.01,-0.011,2026-05-06 06:27:33.490
233,13960,3,0.01,0.0,0.01,-0.011,2026-05-06 06:27:33.490
234,14018,1,-0.0,0.0,-0.0,-0.01,2026-05-06 06:27:33.490
235,14078,2,0.01,0.0,0.0,-0.011,2026-05-06 06:27:33.490
236,14143,2,0.01,0.0,0.0,-0.009,2026-05-06 06:27:33.490
237,14201,3,0.01,0.0,0.01,-0.009,2026-05-06 06:27:33.490
238,14259,1,-0.0,0.0,0.0,-0.008,2026-05-06 06:27:33.490
239,14318,2,0.01,0.0,0.0,-0.009,2026-05-06 06:27:33.490
240,14376,3,0.01,0.0,0.0,-0.008,2026-05-06 06:27:33.490
241,14434,1,0.0,0.001,0.0,-0.007,2026-05-06 06:27:33.490
242,14492,2,0.0,0.001,0.0,-0.008,2026-05-06 06:27:33.490
243,14550,3,0.0,0.001,0.0,-0.008,2026-05-06 06:27:33.490
244,14616,1,0.0,0.004,-0.0,-0.006,2026-05-06 06:27:33.490
245,14675,2,0.0,0.004,0.01,-0.007,2026-05-06 06:27:33.490
246,14733,3,0.0,0.004,0.0,-0.006,2026-05-06 06:27:33.490
247,14790,3,0.0,0.003,0.01,-0.006,2026-05-06 06:27:33.490
248,14848,1,0.0,0.005,-0.0,-0.006,2026-05-06 06:27:33.490
249,14907,2,0.0,0.005,0.01,-0.006,2026-05-06 06:27:33.490
250,14965,3,0.0,0.005,0.01,-0.006,2026-05-06 06:27:33.490
251,15023,1,0.0,0.005,-0.0,-0.006,2026-05-06 06:27:33.490
252,15093,1,0.0,0.01,0.0,-0.004,2026-05-06 06:27:33.490
253,15151,2,0.0,0.01,0.0,-0.004,2026-05-06 06:27:33.490
254,15209,3,0.0,0.01,0.0,-0.004,2026-05-06 06:27:33.490
255,15267,1,0.0,0.011,0.0,-0.003,2026-05-06 06:27:33.490
256,15325,2,0.0,0.011,0.0,-0.004,2026-05-06 06:27:33.490
257,15383,3,0.0,0.011,0.0,-0.004,2026-05-06 06:27:33.490
258,15441,1,0.0,0.012,0.0,-0.003,2026-05-06 06:27:33.490
259,15499,2,0.0,0.012,0.0,-0.004,2026-05-06 06:27:33.490
260,15566,1,0.0,0.019,0.0,0.0,2026-05-06 06:27:33.490
261,15623,2,0.0,0.019,0.0,0.0,2026-05-06 06:27:33.490
262,15680,3,0.0,0.019,0.0,0.0,2026-05-06 06:27:33.490
263,15737,1,0.0,0.021,0.0,0.001,2026-05-06 06:27:33.490
264,15794,2,0.0,0.021,0.0,0.0,2026-05-06 06:27:33.490
265,15851,3,0.0,0.021,0.0,-0.0,2026-05-06 06:27:33.490
266,15909,1,0.0,0.022,0.0,0.001,2026-05-06 06:27:33.490
267,15966,2,0.0,0.022,0.0,0.0,2026-05-06 06:27:33.490
268,16036,1,0.0,0.034,0.0,0.004,2026-05-06 06:27:33.490
269,16093,2,0.0,0.034,0.0,0.003,2026-05-06 06:27:33.490
270,16150,3,0.0,0.034,-0.01,0.004,2026-05-06 06:27:33.490
271,16208,1,0.0,0.036,-0.0,0.004,2026-05-06 06:27:33.490
272,16266,2,0.0,0.036,-0.0,0.003,2026-05-06 06:27:33.490
273,16324,3,0.0,0.036,-0.01,0.003,2026-05-06 06:27:33.490
274,16382,1,0.0,0.038,0.0,0.007,2026-05-06 06:27:33.490
275,16439,2,0.0,0.038,-0.0,0.005,2026-05-06 06:27:33.490
276,16508,1,0.0,0.053,-0.0,0.012,2026-05-06 06:27:33.490
277,16566,2,0.0,0.053,-0.0,0.011,2026-05-06 06:27:33.490
278,16624,3,0.0,0.053,0.0,0.01,2026-05-06 06:27:33.490
279,16681,1,0.0,0.056,-0.0,0.012,2026-05-06 06:27:33.490
280,16739,2,0.0,0.056,-0.0,0.011,2026-05-06 06:27:33.490
281,16797,3,0.0,0.056,0.0,0.01,2026-05-06 06:27:33.490
282,16854,1,0.0,0.058,-0.0,0.012,2026-05-06 06:27:33.490
283,16912,2,0.0,0.058,-0.0,0.011,2026-05-06 06:27:33.490
284,16980,1,0.0,0.082,-0.0,0.03,2026-05-06 06:27:33.490
285,17038,2,0.0,0.082,-0.0,0.028,2026-05-06 06:27:33.490
286,17096,3,0.0,0.082,0.0,0.027,2026-05-06 06:27:33.490
287,17153,1,0.0,0.086,-0.0,0.03,2026-05-06 06:27:33.490
288,17211,2,0.0,0.086,-0.0,0.03,2026-05-06 06:27:33.490
289,17269,3,0.0,0.086,0.0,0.027,2026-05-06 06:27:33.490
290,17326,1,0.0,0.09,-0.0,0.032,2026-05-06 06:27:33.490
291,17384,2,0.0,0.09,0.0,0.03,2026-05-06 06:27:33.490
292,17452,1,0.0,0.121,-0.0,0.051,2026-05-06 06:27:33.490
293,17510,2,0.0,0.121,0.0,0.049,2026-05-06 06:27:33.490
294,17567,3,0.0,0.121,-0.0,0.049,2026-05-06 06:27:33.490
295,17625,1,0.0,0.121,-0.0,0.051,2026-05-06 06:27:33.490
296,17683,2,0.0,0.121,0.0,0.049,2026-05-06 06:27:33.490
297,17740,3,0.0,0.121,-0.0,0.049,2026-05-06 06:27:33.490
298,17798,1,0.0,0.126,-0.0,0.054,2026-05-06 06:27:33.490
299,17856,2,0.0,0.126,0.0,0.054,2026-05-06 06:27:33.490
300,17924,1,0.0,0.163,-0.0,0.0,2026-05-06 06:27:33.490
301,17985,2,0.0,0.163,-0.0,0.078,2026-05-06 06:27:33.490
302,18043,3,0.0,0.163,-0.0,0.077,2026-05-06 06:27:33.490
303,18101,1,0.0,0.163,-0.0,0.077,2026-05-06 06:27:33.490
304,18159,2,0.0,0.163,-0.0,0.078,2026-05-06 06:27:33.490
305,18217,3,0.0,0.163,-0.0,0.077,2026-05-06 06:27:33.490
306,18275,1,0.0,0.168,-0.0,0.077,2026-05-06 06:27:33.490
307,18333,2,0.0,0.168,-0.0,0.078,2026-05-06 06:27:33.490
308,18399,1,0.0,0.206,-0.0,0.115,2026-05-06 06:27:33.490
309,18457,2,0.0,0.206,-0.0,0.127,2026-05-06 06:27:33.490
310,18515,3,0.0,0.206,-0.0,0.112,2026-05-06 06:27:33.490
311,18573,1,0.0,0.206,-0.0,0.122,2026-05-06 06:27:33.490
312,18631,2,0.0,0.206,-0.0,0.127,2026-05-06 06:27:33.490
313,18689,3,0.0,0.206,0.0,0.124,2026-05-06 06:27:33.490
314,18746,1,0.0,0.212,-0.01,0.124,2026-05-06 06:27:33.490
315,18804,2,0.0,0.212,-0.0,0.127,2026-05-06 06:27:33.490
316,18873,1,0.0,0.246,-0.0,0.158,2026-05-06 06:27:33.490
317,18931,2,0.0,0.246,0.0,0.164,2026-05-06 06:27:33.490
318,18988,3,0.0,0.246,0.0,0.16,2026-05-06 06:27:33.490
319,19045,1,0.0,0.246,-0.0,0.17,2026-05-06 06:27:33.490
320,19103,2,0.0,0.246,0.0,0.172,2026-05-06 06:27:33.490
321,19160,3,0.0,0.246,0.0,0.17,2026-05-06 06:27:33.490
322,19217,1,0.0,0.251,-0.0,0.17,2026-05-06 06:27:33.916
323,19275,2,0.0,0.251,-0.0,0.172,2026-05-06 06:27:33.916
324,19344,1,0.0,0.279,-0.0,0.196,2026-05-06 06:27:33.916
325,19402,2,0.0,0.279,0.0,0.2,2026-05-06 06:27:33.916
326,19459,3,0.0,0.279,0.0,0.193,2026-05-06 06:27:33.916
327,19516,1,0.0,0.279,-0.0,0.196,2026-05-06 06:27:33.916
328,19574,2,0.0,0.279,0.0,0.2,2026-05-06 06:27:33.916
329,19631,3,0.0,0.279,0.0,0.193,2026-05-06 06:27:33.916
330,19688,1,0.0,0.282,-0.0,0.216,2026-05-06 06:27:33.916
331,19746,2,0.0,0.282,0.0,0.219,2026-05-06 06:27:33.916
332,19815,1,0.0,0.303,-0.0,0.251,2026-05-06 06:27:33.916
333,19873,2,0.0,0.303,0.0,0.257,2026-05-06 06:27:33.916
334,19930,3,0.0,0.303,-0.0,0.253,2026-05-06 06:27:33.916
335,19988,1,0.0,0.306,-0.0,0.259,2026-05-06 06:27:33.916
336,20046,2,0.0,0.306,0.0,0.265,2026-05-06 06:27:33.916
337,20103,3,0.0,0.306,0.0,0.256,2026-05-06 06:27:33.916
338,20160,1,0.0,0.308,-0.0,0.262,2026-05-06 06:27:33.916
339,20218,2,0.0,0.308,0.0,0.267,2026-05-06 06:27:33.916
340,20286,1,0.0,0.321,-0.0,0.288,2026-05-06 06:27:33.916
341,20344,2,0.0,0.321,0.0,0.297,2026-05-06 06:27:33.916
342,20401,3,0.0,0.321,-0.01,0.292,2026-05-06 06:27:33.916
343,20459,1,0.0,0.323,-0.0,0.288,2026-05-06 06:27:33.916
344,20517,2,0.0,0.323,0.0,0.297,2026-05-06 06:27:33.916
345,20574,3,0.0,0.323,-0.01,0.292,2026-05-06 06:27:33.916
346,20632,1,0.0,0.324,-0.0,0.291,2026-05-06 06:27:33.916
347,20690,2,0.0,0.324,0.0,0.297,2026-05-06 06:27:33.916
348,20766,1,0.0,0.333,-0.0,0.316,2026-05-06 06:27:33.916
349,20824,2,0.0,0.333,0.0,0.324,2026-05-06 06:27:33.916
350,20881,3,0.0,0.333,-0.0,0.316,2026-05-06 06:27:33.916
351,20939,1,0.0,0.334,-0.0,0.316,2026-05-06 06:27:33.916
352,20997,2,0.0,0.334,0.0,0.324,2026-05-06 06:27:33.916
353,21054,3,0.0,0.334,-0.0,0.316,2026-05-06 06:27:33.916
354,21112,1,0.0,0.336,-0.0,0.32,2026-05-06 06:27:33.916
355,21170,2,0.0,0.336,0.0,0.328,2026-05-06 06:27:33.916
356,21237,3,0.0,0.342,-0.0,0.335,2026-05-06 06:27:33.916
357,21295,1,0.0,0.342,0.0,0.336,2026-05-06 06:27:33.916
358,21352,2,0.0,0.342,-0.0,0.342,2026-05-06 06:27:33.916
359,21410,3,0.0,0.342,0.01,0.34,2026-05-06 06:27:33.916
360,21467,1,0.0,0.343,0.0,0.336,2026-05-06 06:27:33.916
