idx,char_pos,cmdVx,cmdVy,cmdVw,ts
1157,226078,0.0,0.0,0.0,2026-05-06 16:02:24.990
1158,226296,0.0,0.0,0.0,2026-05-06 16:02:24.990
1159,226513,0.0,0.0,0.0,2026-05-06 16:02:24.990
1160,226560,0.0,0.0,0.0,2026-05-06 16:02:24.990
1161,226778,0.0,0.0,0.0,2026-05-06 16:02:24.990
1162,227002,0.0,0.0,0.0,2026-05-06 16:02:24.990
1163,227049,0.0,0.0,0.0,2026-05-06 16:02:24.990
1164,227266,0.0,0.0,0.0,2026-05-06 16:02:24.990
1165,227483,0.0,0.0,0.0,2026-05-06 16:02:24.990
1166,227531,0.0,0.0,0.0,2026-05-06 16:02:24.990
1167,227748,0.0,0.0,0.0,2026-05-06 16:02:24.990
1168,227965,0.0,0.0,0.0,2026-05-06 16:02:24.990
1169,228013,0.0,0.0,0.0,2026-05-06 16:02:24.990
1170,228231,0.0,0.0,0.0,2026-05-06 16:02:24.990
1171,228449,0.0,0.0,0.0,2026-05-06 16:02:24.990
1172,228496,0.0,0.0,0.0,2026-05-06 16:02:24.990
1173,228713,0.0,0.0,0.0,2026-05-06 16:02:24.990
1174,228982,0.0,0.0,0.0,2026-05-06 16:02:24.990
1175,229199,0.0,0.0,0.0,2026-05-06 16:02:24.990
1176,229416,0.0,0.0,0.0,2026-05-06 16:02:24.990
1177,229464,0.0,0.0,0.0,2026-05-06 16:02:24.990
1178,229681,0.0,0.0,0.0,2026-05-06 16:02:24.990
1179,229898,0.0,0.0,0.0,2026-05-06 16:02:24.990
1180,229946,0.0,0.0,0.0,2026-05-06 16:02:24.990
1181,230163,0.0,0.0,0.0,2026-05-06 16:02:24.990
1182,230380,0.0,0.0,0.0,2026-05-06 16:02:24.990
1183,230428,0.0,0.0,0.0,2026-05-06 16:02:24.990
1184,230646,0.0,0.0,0.0,2026-05-06 16:02:24.990
1185,230864,0.0,0.0,0.0,2026-05-06 16:02:24.990
1186,230911,0.0,0.0,0.0,2026-05-06 16:02:24.990
1187,231129,0.0,0.0,0.0,2026-05-06 16:02:24.990
1188,231347,0.0,0.0,0.0,2026-05-06 16:02:24.990
1189,231394,0.0,0.0,0.0,2026-05-06 16:02:24.990
1190,231611,0.0,0.0,0.0,2026-05-06 16:02:24.990
1191,231829,0.0,0.0,0.0,2026-05-06 16:02:24.990
1192,231876,0.0,0.0,0.0,2026-05-06 16:02:24.990
1193,232093,0.0,0.0,0.0,2026-05-06 16:02:24.990
1194,232310,0.0,0.0,0.0,2026-05-06 16:02:24.990
1195,232358,0.0,0.0,0.0,2026-05-06 16:02:24.990
1196,232576,0.0,0.0,0.0,2026-05-06 16:02:25.307
1197,232794,0.0,0.0,0.0,2026-05-06 16:02:25.307
1198,232841,0.0,0.0,0.0,2026-05-06 16:02:25.307
1199,233059,0.0,0.0,0.0,2026-05-06 16:02:25.307
1200,233277,0.0,0.0,0.0,2026-05-06 16:02:25.307
1201,233324,0.0,0.0,0.0,2026-05-06 16:02:25.307
1202,233541,0.0,0.0,0.0,2026-05-06 16:02:25.307
1203,233758,0.0,0.0,0.0,2026-05-06 16:02:25.307
1204,233806,0.0,0.0,0.0,2026-05-06 16:02:25.307
1205,234023,0.0,0.0,0.0,2026-05-06 16:02:25.307
1206,234240,0.0,0.0,0.0,2026-05-06 16:02:25.307
1207,234288,0.0,0.0,0.0,2026-05-06 16:02:25.307
1208,234505,0.0,0.0,0.0,2026-05-06 16:02:25.307
1209,234722,0.0,0.0,0.0,2026-05-06 16:02:25.307
1210,234770,0.0,0.0,0.0,2026-05-06 16:02:25.307
1211,234988,0.0,0.0,0.0,2026-05-06 16:02:25.307
1212,235206,0.0,0.0,0.0,2026-05-06 16:02:25.307
1213,235253,0.0,0.0,0.0,2026-05-06 16:02:25.307
1214,235470,0.0,0.0,0.0,2026-05-06 16:02:25.307
1215,235687,0.0,0.0,0.0,2026-05-06 16:02:25.307
1216,235735,0.0,0.0,0.0,2026-05-06 16:02:25.307
1217,235952,0.0,0.0,0.0,2026-05-06 16:02:25.493
1218,236169,0.0,0.0,0.0,2026-05-06 16:02:25.493
1219,236217,0.0,0.0,0.0,2026-05-06 16:02:25.493
1220,236434,0.0,0.0,0.0,2026-05-06 16:02:25.493
1221,236702,0.0,0.0,0.0,2026-05-06 16:02:25.493
1222,236920,0.0,0.0,0.0,2026-05-06 16:02:25.493
1223,237138,0.0,0.0,0.0,2026-05-06 16:02:25.493
1224,237185,0.0,0.0,0.0,2026-05-06 16:02:25.493
1225,237402,0.0,0.0,0.0,2026-05-06 16:02:25.493
1226,237619,0.0,0.0,0.0,2026-05-06 16:02:25.493
1227,237667,0.0,0.0,0.0,2026-05-06 16:02:25.493
1228,237884,0.0,0.0,0.0,2026-05-06 16:02:25.493
1229,238102,0.0,0.0,0.0,2026-05-06 16:02:25.713
1230,238150,0.0,0.0,0.0,2026-05-06 16:02:25.713
1231,238367,0.0,0.0,0.0,2026-05-06 16:02:25.713
1232,238584,0.0,0.0,0.0,2026-05-06 16:02:25.713
1233,238632,0.0,0.0,0.0,2026-05-06 16:02:25.713
1234,238850,0.0,0.0,0.0,2026-05-06 16:02:25.713
1235,239068,0.0,0.0,0.0,2026-05-06 16:02:25.713
1236,239115,0.0,0.0,0.0,2026-05-06 16:02:25.713
1237,239333,0.0,0.0,0.0,2026-05-06 16:02:25.713
1238,239550,0.0,0.0,0.0,2026-05-06 16:02:25.713
1239,239597,0.0,0.0,0.0,2026-05-06 16:02:25.713
1240,239816,0.0,0.0,0.0,2026-05-06 16:02:25.713
1241,240035,0.0,0.0,0.0,2026-05-06 16:02:25.713
1242,240082,0.0,0.0,0.0,2026-05-06 16:02:25.713
1243,240299,0.0,0.0,0.0,2026-05-06 16:02:25.713
1244,240516,0.0,0.0,0.0,2026-05-06 16:02:25.713
1245,240622,0.0,0.0,0.0,2026-05-06 16:02:25.900
1246,240839,0.0,0.0,0.0,2026-05-06 16:02:25.900
1247,241001,0.0,0.0,0.0,2026-05-06 16:02:25.900
1248,241046,0.0,0.0,0.0,2026-05-06 16:02:25.900
1249,241263,0.0,0.0,0.0,2026-05-06 16:02:25.900
1250,241481,0.0,0.0,0.0,2026-05-06 16:02:25.900
1251,241528,0.0,0.0,0.0,2026-05-06 16:02:25.900
1252,241746,0.0,0.0,0.0,2026-05-06 16:02:25.900
1253,241963,0.0,0.0,0.0,2026-05-06 16:02:25.900
1254,242011,0.0,0.0,0.0,2026-05-06 16:02:25.900
1255,242231,0.0,0.0,0.0,2026-05-06 16:02:25.900
1256,242449,0.0,0.0,0.0,2026-05-06 16:02:25.900
1257,242496,0.0,0.0,0.0,2026-05-06 16:02:25.900
1258,242716,0.0,0.0,0.0,2026-05-06 16:02:25.900
1259,242934,0.0,0.0,0.0,2026-05-06 16:02:26.587
1260,242981,0.0,0.0,0.0,2026-05-06 16:02:26.587
1261,243198,0.0,0.0,0.0,2026-05-06 16:02:26.587
1262,243415,0.0,0.0,0.0,2026-05-06 16:02:26.587
1263,243463,0.0,0.0,0.0,2026-05-06 16:02:26.587
1264,243680,0.0,0.0,0.0,2026-05-06 16:02:26.587
1265,243900,0.0,0.0,0.0,2026-05-06 16:02:26.587
1266,243948,0.0,0.0,0.0,2026-05-06 16:02:26.587
1267,244165,0.0,0.0,0.0,2026-05-06 16:02:26.587
1268,244382,0.0,0.0,0.0,2026-05-06 16:02:26.587
1269,244430,0.0,0.0,0.0,2026-05-06 16:02:26.587
1270,244648,0.0,0.0,0.0,2026-05-06 16:02:26.587
1271,244865,0.0,0.0,0.0,2026-05-06 16:02:26.587
1272,244912,0.0,0.0,0.0,2026-05-06 16:02:26.587
1273,245130,0.0,0.0,0.0,2026-05-06 16:02:26.587
1274,245349,0.0,0.0,0.0,2026-05-06 16:02:26.587
1275,245396,0.0,0.0,0.0,2026-05-06 16:02:26.587
1276,245613,0.0,0.0,0.0,2026-05-06 16:02:26.587
1277,245830,0.0,0.0,0.0,2026-05-06 16:02:26.587
1278,245878,0.0,0.0,0.0,2026-05-06 16:02:26.587
1279,246095,0.0,0.0,0.0,2026-05-06 16:02:26.587
1280,246312,0.0,0.0,0.0,2026-05-06 16:02:26.587
1281,246360,0.0,0.0,0.0,2026-05-06 16:02:26.587
1282,246577,0.0,0.0,0.0,2026-05-06 16:02:26.587
1283,246794,0.0,0.0,0.0,2026-05-06 16:02:26.587
1284,246842,0.0,0.0,0.0,2026-05-06 16:02:26.587
1285,247059,0.0,0.0,0.0,2026-05-06 16:02:26.587
1286,247277,0.0,0.0,0.0,2026-05-06 16:02:26.587
1287,247324,0.0,0.0,0.0,2026-05-06 16:02:26.587
1288,247541,0.0,0.0,0.0,2026-05-06 16:02:26.587
1289,247758,0.0,0.0,0.0,2026-05-06 16:02:26.587
1290,247806,0.0,0.0,0.0,2026-05-06 16:02:26.587
1291,248023,0.0,0.0,0.0,2026-05-06 16:02:26.587
1292,248240,0.0,0.0,0.0,2026-05-06 16:02:26.587
1293,248288,0.0,0.0,0.0,2026-05-06 16:02:26.587
1294,248505,0.0,0.0,0.0,2026-05-06 16:02:26.587
1295,248723,0.0,0.0,0.0,2026-05-06 16:02:26.587
1296,248771,0.0,0.0,0.0,2026-05-06 16:02:26.587
1297,248988,0.0,0.0,0.0,2026-05-06 16:02:26.587
1298,249205,0.0,0.0,0.0,2026-05-06 16:02:26.587
1299,249253,0.0,0.0,0.0,2026-05-06 16:02:26.587
1300,249470,0.0,0.0,0.0,2026-05-06 16:02:26.587
1301,249687,0.0,0.0,0.0,2026-05-06 16:02:26.587
1302,249735,0.0,0.0,0.0,2026-05-06 16:02:26.587
1303,249955,0.0,0.0,0.0,2026-05-06 16:02:26.587
1304,250173,0.0,0.0,0.0,2026-05-06 16:02:26.587
1305,250220,0.0,0.0,0.0,2026-05-06 16:02:26.587
1306,250437,0.0,0.0,0.0,2026-05-06 16:02:26.587
1307,250654,0.0,0.0,0.0,2026-05-06 16:02:26.587
1308,250702,0.0,0.0,0.0,2026-05-06 16:02:26.587
1309,250921,0.0,0.0,0.0,2026-05-06 16:02:27.119
1310,251140,0.0,0.0,0.0,2026-05-06 16:02:27.119
1311,251187,0.0,0.0,0.0,2026-05-06 16:02:27.119
1312,251406,0.0,0.0,0.0,2026-05-06 16:02:27.119
1313,251624,0.0,0.0,0.0,2026-05-06 16:02:27.119
1314,251671,0.0,0.0,0.0,2026-05-06 16:02:27.119
1315,251890,0.0,0.0,0.0,2026-05-06 16:02:27.119
1316,252110,0.0,0.0,0.0,2026-05-06 16:02:27.119
1317,252156,0.0,0.0,0.0,2026-05-06 16:02:27.119
1318,252374,0.0,0.0,0.0,2026-05-06 16:02:27.119
1319,252593,0.0,0.0,0.0,2026-05-06 16:02:27.119
1320,252640,0.0,0.0,0.0,2026-05-06 16:02:27.119
1321,252858,0.0,0.0,0.0,2026-05-06 16:02:27.119
1322,253075,0.0,0.0,0.0,2026-05-06 16:02:27.119
1323,253122,0.0,0.0,0.0,2026-05-06 16:02:27.119
1324,253341,0.0,0.0,0.0,2026-05-06 16:02:27.119
1325,253559,0.0,0.0,0.0,2026-05-06 16:02:27.119
1326,253606,0.0,0.0,0.0,2026-05-06 16:02:27.119
1327,253823,0.0,0.0,0.0,2026-05-06 16:02:27.119
1328,254041,0.0,0.0,0.0,2026-05-06 16:02:27.119
1329,254088,0.0,0.0,0.0,2026-05-06 16:02:27.119
1330,254307,0.0,0.0,0.0,2026-05-06 16:02:27.119
1331,254525,0.0,0.0,0.0,2026-05-06 16:02:27.119
1332,254572,0.0,0.0,0.0,2026-05-06 16:02:27.119
1333,254789,0.0,0.0,0.0,2026-05-06 16:02:27.119
1334,255006,0.0,0.0,0.0,2026-05-06 16:02:27.119
1335,255054,0.0,0.0,0.0,2026-05-06 16:02:27.119
1336,255271,0.0,0.0,0.0,2026-05-06 16:02:27.119
1337,255490,0.0,0.0,0.0,2026-05-06 16:02:27.119
1338,255537,0.0,0.0,0.0,2026-05-06 16:02:27.119
1339,255755,0.0,0.0,0.0,2026-05-06 16:02:27.119
1340,255972,0.0,0.0,0.0,2026-05-06 16:02:27.119
1341,256019,0.0,0.0,0.0,2026-05-06 16:02:27.119
1342,256236,0.0,0.0,0.0,2026-05-06 16:02:27.119
1343,256453,0.0,0.0,0.0,2026-05-06 16:02:27.119
1344,256501,0.0,0.0,0.0,2026-05-06 16:02:27.119
1345,256718,0.0,0.0,0.0,2026-05-06 16:02:27.264
1346,256983,0.0,0.0,0.0,2026-05-06 16:02:27.264
1347,257201,0.0,0.0,0.0,2026-05-06 16:02:27.264
1348,257420,0.0,0.0,0.0,2026-05-06 16:02:27.264
1349,257467,0.0,0.0,0.0,2026-05-06 16:02:27.264
1350,257687,0.0,0.0,0.0,2026-05-06 16:02:27.264
1351,257904,0.0,0.0,0.0,2026-05-06 16:02:27.264
1352,258009,0.0,0.0,0.0,2026-05-06 16:02:27.264
1353,258228,0.0,0.0,0.0,2026-05-06 16:02:27.264
1354,258392,0.0,0.0,0.0,2026-05-06 16:02:27.817
1355,258437,0.0,0.0,0.0,2026-05-06 16:02:27.817
1356,258655,0.0,0.0,0.0,2026-05-06 16:02:27.817
1357,258873,0.0,0.0,0.0,2026-05-06 16:02:27.817
1358,259034,0.0,0.0,0.0,2026-05-06 16:02:27.817
1359,259252,0.0,0.0,0.0,2026-05-06 16:02:27.817
1360,259376,0.0,0.0,0.0,2026-05-06 16:02:27.817
1361,259593,0.0,0.0,0.0,2026-05-06 16:02:27.817
1362,259810,0.0,0.0,0.0,2026-05-06 16:02:27.817
1363,259858,0.0,0.0,0.0,2026-05-06 16:02:27.817
1364,260075,0.0,0.0,0.0,2026-05-06 16:02:27.817
1365,260293,0.0,0.0,0.0,2026-05-06 16:02:27.817
1366,260340,0.0,0.0,0.0,2026-05-06 16:02:27.817
1367,260558,0.0,0.0,0.0,2026-05-06 16:02:27.817
1368,260776,0.0,0.0,0.0,2026-05-06 16:02:27.817
1369,260823,0.0,0.0,0.0,2026-05-06 16:02:27.817
1370,261041,0.0,0.0,0.0,2026-05-06 16:02:27.817
1371,261259,0.0,0.0,0.0,2026-05-06 16:02:27.817
1372,261306,0.0,0.0,0.0,2026-05-06 16:02:27.817
1373,261524,0.0,0.0,0.0,2026-05-06 16:02:27.817
1374,261742,0.0,0.0,0.0,2026-05-06 16:02:27.817
1375,261789,0.0,0.0,0.0,2026-05-06 16:02:27.817
1376,262006,0.0,0.0,0.0,2026-05-06 16:02:27.817
1377,262223,0.0,0.0,0.0,2026-05-06 16:02:27.817
1378,262271,0.0,0.0,0.0,2026-05-06 16:02:27.817
1379,262490,0.0,0.0,0.0,2026-05-06 16:02:27.817
1380,262708,0.0,0.0,0.0,2026-05-06 16:02:27.817
1381,262755,0.0,0.0,0.0,2026-05-06 16:02:27.817
1382,262972,0.0,0.0,0.0,2026-05-06 16:02:27.817
1383,263189,0.0,0.0,0.0,2026-05-06 16:02:27.817
1384,263237,0.0,0.0,0.0,2026-05-06 16:02:27.817
1385,263455,0.0,0.0,0.0,2026-05-06 16:02:27.817
1386,263673,0.0,0.0,0.0,2026-05-06 16:02:27.817
1387,263720,0.0,0.0,0.0,2026-05-06 16:02:27.817
1388,263937,0.0,0.0,0.0,2026-05-06 16:02:27.817
1389,264156,0.0,0.0,0.0,2026-05-06 16:02:27.817
1390,264203,0.0,0.0,0.0,2026-05-06 16:02:27.817
1391,264422,0.0,0.0,0.0,2026-05-06 16:02:27.817
1392,264641,0.0,0.0,0.0,2026-05-06 16:02:27.817
1393,264687,0.0,0.0,0.0,2026-05-06 16:02:28.512
1394,264905,0.0,0.0,0.0,2026-05-06 16:02:28.512
1395,265122,0.0,0.0,0.0,2026-05-06 16:02:28.512
1396,265170,0.0,0.0,0.0,2026-05-06 16:02:28.512
1397,265392,0.0,0.0,0.0,2026-05-06 16:02:28.512
1398,265610,0.0,0.0,0.0,2026-05-06 16:02:28.512
1399,265657,0.0,0.0,0.0,2026-05-06 16:02:28.512
1400,265874,0.0,0.0,0.0,2026-05-06 16:02:28.512
1401,266093,0.0,0.0,0.0,2026-05-06 16:02:28.512
1402,266140,0.0,0.0,0.0,2026-05-06 16:02:28.512
1403,266359,0.0,0.0,0.0,2026-05-06 16:02:28.512
1404,266576,0.0,0.0,0.0,2026-05-06 16:02:28.512
1405,266623,0.0,0.0,0.0,2026-05-06 16:02:28.512
1406,266841,0.0,0.0,0.0,2026-05-06 16:02:28.512
1407,267060,0.0,0.0,0.0,2026-05-06 16:02:28.512
1408,267107,0.0,0.0,0.0,2026-05-06 16:02:28.512
1409,267325,0.0,0.0,0.0,2026-05-06 16:02:28.512
1410,267542,0.0,0.0,0.0,2026-05-06 16:02:28.512
1411,267589,0.0,0.0,0.0,2026-05-06 16:02:28.512
1412,267806,0.0,0.0,0.0,2026-05-06 16:02:28.512
1413,268025,0.0,0.0,0.0,2026-05-06 16:02:28.512
1414,268072,0.0,0.0,0.0,2026-05-06 16:02:28.512
1415,268290,0.0,0.0,0.0,2026-05-06 16:02:28.512
1416,268507,0.0,0.0,0.0,2026-05-06 16:02:28.512
1417,268555,0.0,0.0,0.0,2026-05-06 16:02:28.512
1418,268774,0.0,0.0,0.0,2026-05-06 16:02:28.512
1419,268992,0.0,0.0,0.0,2026-05-06 16:02:28.512
1420,269039,0.0,0.0,0.0,2026-05-06 16:02:28.512
1421,269256,0.0,0.0,0.0,2026-05-06 16:02:28.512
1422,269473,0.0,0.0,0.0,2026-05-06 16:02:28.512
1423,269521,0.0,0.0,0.0,2026-05-06 16:02:28.512
1424,269738,0.0,0.0,0.0,2026-05-06 16:02:28.512
1425,269955,0.0,0.0,0.0,2026-05-06 16:02:28.512
1426,270003,0.0,0.0,0.0,2026-05-06 16:02:28.512
1427,270221,0.0,0.0,0.0,2026-05-06 16:02:28.512
1428,270441,0.0,0.0,0.0,2026-05-06 16:02:28.512
1429,270486,0.0,0.0,0.0,2026-05-06 16:02:28.512
1430,270703,0.0,0.0,0.0,2026-05-06 16:02:28.512
1431,270920,0.0,0.0,0.0,2026-05-06 16:02:28.512
1432,270969,0.0,0.0,0.0,2026-05-06 16:02:28.512
1433,271188,0.0,0.0,0.0,2026-05-06 16:02:28.512
1434,271406,0.0,0.0,0.0,2026-05-06 16:02:28.512
1435,271453,0.0,0.0,0.0,2026-05-06 16:02:28.512
1436,271671,0.0,0.0,0.0,2026-05-06 16:02:28.512
1437,271889,0.0,0.0,0.0,2026-05-06 16:02:28.512
1438,271936,0.0,0.0,0.0,2026-05-06 16:02:28.512
1439,272153,0.0,0.0,0.0,2026-05-06 16:02:28.512
1440,272370,0.0,0.0,0.0,2026-05-06 16:02:28.512
1441,272418,0.0,0.0,0.0,2026-05-06 16:02:28.512
1442,272635,0.0,0.0,0.0,2026-05-06 16:02:28.512
1443,272853,0.0,0.0,0.0,2026-05-06 16:02:29.223
1444,272900,0.0,0.0,0.0,2026-05-06 16:02:29.223
1445,273122,0.0,0.0,0.0,2026-05-06 16:02:29.223
1446,273341,0.0,0.0,0.0,2026-05-06 16:02:29.223
1447,273388,0.0,0.0,0.0,2026-05-06 16:02:29.223
1448,273605,0.0,0.0,0.0,2026-05-06 16:02:29.223
1449,273822,0.0,0.0,0.0,2026-05-06 16:02:29.223
1450,273870,0.0,0.0,0.0,2026-05-06 16:02:29.223
1451,274088,0.0,0.0,0.0,2026-05-06 16:02:29.223
1452,274305,0.0,0.0,0.0,2026-05-06 16:02:29.223
1453,274352,0.0,0.0,0.0,2026-05-06 16:02:29.223
1454,274569,0.0,0.0,0.0,2026-05-06 16:02:29.223
1455,274789,0.0,0.0,0.0,2026-05-06 16:02:29.223
1456,274837,0.0,0.0,0.0,2026-05-06 16:02:29.223
1457,275054,0.0,0.0,0.0,2026-05-06 16:02:29.223
1458,275272,0.0,0.0,0.0,2026-05-06 16:02:29.223
1459,275320,0.0,0.0,0.0,2026-05-06 16:02:29.223
1460,275538,0.0,0.0,0.0,2026-05-06 16:02:29.223
1461,275756,0.0,0.0,0.0,2026-05-06 16:02:29.223
1462,275803,0.0,0.0,0.0,2026-05-06 16:02:29.223
1463,276021,0.0,0.0,0.0,2026-05-06 16:02:29.223
1464,276238,0.0,0.0,0.0,2026-05-06 16:02:29.223
1465,276285,0.0,0.0,0.0,2026-05-06 16:02:29.223
1466,276503,0.0,0.0,0.0,2026-05-06 16:02:29.223
1467,276720,0.0,0.0,0.0,2026-05-06 16:02:29.223
1468,276768,0.0,0.0,0.0,2026-05-06 16:02:29.223
1469,276986,0.0,0.0,0.0,2026-05-06 16:02:29.223
1470,277205,0.0,0.0,0.0,2026-05-06 16:02:29.223
1471,277252,0.0,0.0,0.0,2026-05-06 16:02:29.223
1472,277470,0.0,0.0,0.0,2026-05-06 16:02:29.223
1473,277687,0.0,0.0,0.0,2026-05-06 16:02:29.223
1474,277734,0.0,0.0,0.0,2026-05-06 16:02:29.223
1475,277952,0.0,0.0,0.0,2026-05-06 16:02:29.223
1476,278170,0.0,0.0,0.0,2026-05-06 16:02:29.223
1477,278217,0.0,0.0,0.0,2026-05-06 16:02:29.223
1478,278435,0.0,0.0,0.0,2026-05-06 16:02:29.223
1479,278700,0.0,0.0,0.0,2026-05-06 16:02:29.223
1480,278918,0.0,0.0,0.0,2026-05-06 16:02:29.223
1481,279135,0.0,0.0,0.0,2026-05-06 16:02:29.223
1482,279182,0.0,0.0,0.0,2026-05-06 16:02:29.223
1483,279400,0.0,0.0,0.0,2026-05-06 16:02:29.223
1484,279618,0.0,0.0,0.0,2026-05-06 16:02:29.223
1485,279665,0.0,0.0,0.0,2026-05-06 16:02:29.223
1486,279882,0.0,0.0,0.0,2026-05-06 16:02:29.223
1487,280099,0.0,0.0,0.0,2026-05-06 16:02:29.223
1488,280147,0.0,0.0,0.0,2026-05-06 16:02:29.223
1489,280366,0.0,0.0,0.0,2026-05-06 16:02:29.223
1490,280585,0.0,0.0,0.0,2026-05-06 16:02:29.223
1491,280632,0.0,0.0,0.0,2026-05-06 16:02:29.223
1492,280849,0.0,0.0,0.0,2026-05-06 16:02:29.934
1493,281066,0.0,0.0,0.0,2026-05-06 16:02:29.934
1494,281114,0.0,0.0,0.0,2026-05-06 16:02:29.934
1495,281335,0.0,0.0,0.0,2026-05-06 16:02:29.934
1496,281553,0.0,0.0,0.0,2026-05-06 16:02:29.934
1497,281600,0.0,0.0,0.0,2026-05-06 16:02:29.934
1498,281818,0.0,0.0,0.0,2026-05-06 16:02:29.934
1499,282036,0.0,0.0,0.0,2026-05-06 16:02:29.934
1500,282083,0.0,0.0,0.0,2026-05-06 16:02:29.934
1501,282300,0.0,0.0,0.0,2026-05-06 16:02:29.934
1502,282568,0.0,0.0,0.0,2026-05-06 16:02:29.934
1503,282787,0.0,0.0,0.0,2026-05-06 16:02:29.934
1504,283004,0.0,0.0,0.0,2026-05-06 16:02:29.934
1505,283051,0.0,0.0,0.0,2026-05-06 16:02:29.934
1506,283270,0.0,0.0,0.0,2026-05-06 16:02:29.934
1507,283489,0.0,0.0,0.0,2026-05-06 16:02:29.934
1508,283535,0.0,0.0,0.0,2026-05-06 16:02:29.934
1509,283753,0.0,0.0,0.0,2026-05-06 16:02:29.934
1510,283972,0.0,0.0,0.0,2026-05-06 16:02:29.934
1511,284019,0.0,0.0,0.0,2026-05-06 16:02:29.934
1512,284236,0.0,0.0,0.0,2026-05-06 16:02:29.934
1513,284453,0.0,0.0,0.0,2026-05-06 16:02:29.934
1514,284501,0.0,0.0,0.0,2026-05-06 16:02:29.934
1515,284718,0.0,0.0,0.0,2026-05-06 16:02:29.934
1516,284935,0.0,0.0,0.0,2026-05-06 16:02:29.934
1517,284983,0.0,0.0,0.0,2026-05-06 16:02:29.934
1518,285421,0.0,0.0,0.0,2026-05-06 16:02:29.934
1519,285468,0.0,0.0,0.0,2026-05-06 16:02:29.934
1520,285687,0.0,0.0,0.0,2026-05-06 16:02:29.934
1521,285905,0.0,0.0,0.0,2026-05-06 16:02:29.934
1522,285952,0.0,0.0,0.0,2026-05-06 16:02:29.934
1523,286169,0.0,0.0,0.0,2026-05-06 16:02:29.934
1524,286386,0.0,0.0,0.0,2026-05-06 16:02:29.934
1525,286434,0.0,0.0,0.0,2026-05-06 16:02:29.934
1526,286652,0.0,0.0,0.0,2026-05-06 16:02:29.934
1527,286870,0.0,0.0,0.0,2026-05-06 16:02:29.934
1528,286917,0.0,0.0,0.0,2026-05-06 16:02:29.934
1529,287135,0.0,0.0,0.0,2026-05-06 16:02:29.934
1530,287354,0.0,0.0,0.0,2026-05-06 16:02:29.934
1531,287401,0.0,0.0,0.0,2026-05-06 16:02:29.934
1532,287618,0.0,0.0,0.0,2026-05-06 16:02:29.934
1533,287835,0.0,0.0,0.0,2026-05-06 16:02:29.934
1534,287883,0.0,0.0,0.0,2026-05-06 16:02:29.934
1535,288102,0.0,0.0,0.0,2026-05-06 16:02:29.934
1536,288319,0.0,0.0,0.0,2026-05-06 16:02:29.934
1537,288366,0.0,0.0,0.0,2026-05-06 16:02:29.934
1538,288585,0.0,0.0,0.0,2026-05-06 16:02:29.934
1539,288802,0.0,0.0,0.0,2026-05-06 16:02:29.934
1540,288849,0.0,0.0,0.0,2026-05-06 16:02:29.934
1541,289066,0.0,0.0,0.0,2026-05-06 16:02:30.123
1542,289283,0.0,0.0,0.0,2026-05-06 16:02:30.123
1543,289331,0.0,0.0,0.0,2026-05-06 16:02:30.123
1544,289549,0.0,0.0,0.0,2026-05-06 16:02:30.123
1545,289768,0.0,0.0,0.0,2026-05-06 16:02:30.123
1546,289815,0.0,0.0,0.0,2026-05-06 16:02:30.123
1547,290033,0.0,0.0,0.0,2026-05-06 16:02:30.123
1548,290251,0.0,0.0,0.0,2026-05-06 16:02:30.123
1549,290298,0.0,0.0,0.0,2026-05-06 16:02:30.123
1550,290517,0.0,0.0,0.0,2026-05-06 16:02:30.123
1551,290734,0.0,0.0,0.0,2026-05-06 16:02:30.123
1552,290781,0.0,0.0,0.0,2026-05-06 16:02:30.123
1553,291003,0.0,0.0,0.0,2026-05-06 16:02:30.723
1554,291222,0.0,0.0,0.0,2026-05-06 16:02:30.723
1555,291268,0.0,0.0,0.0,2026-05-06 16:02:30.723
1556,291486,0.0,0.0,0.0,2026-05-06 16:02:30.723
1557,291704,0.0,0.0,0.0,2026-05-06 16:02:30.723
1558,291751,0.0,0.0,0.0,2026-05-06 16:02:30.723
1559,291969,0.0,0.0,0.0,2026-05-06 16:02:30.723
1560,292187,0.0,0.0,0.0,2026-05-06 16:02:30.723
1561,292234,0.0,0.0,0.0,2026-05-06 16:02:30.723
1562,292452,0.0,0.0,0.0,2026-05-06 16:02:30.723
1563,292671,0.0,0.0,0.0,2026-05-06 16:02:30.723
1564,292718,0.0,0.0,0.0,2026-05-06 16:02:30.723
1565,292935,0.0,0.0,0.0,2026-05-06 16:02:30.723
1566,293152,0.0,0.0,0.0,2026-05-06 16:02:30.723
1567,293200,0.0,0.0,0.0,2026-05-06 16:02:30.723
1568,293419,0.0,0.0,0.0,2026-05-06 16:02:30.723
1569,293637,0.0,0.0,0.0,2026-05-06 16:02:30.723
1570,293684,0.0,0.0,0.0,2026-05-06 16:02:30.723
1571,293903,0.0,0.0,0.0,2026-05-06 16:02:30.723
1572,294122,0.0,0.0,0.0,2026-05-06 16:02:30.723
1573,294168,0.0,0.0,0.0,2026-05-06 16:02:30.723
1574,294386,0.0,0.0,0.0,2026-05-06 16:02:30.723
1575,294604,0.0,0.0,0.0,2026-05-06 16:02:30.723
1576,294651,0.0,0.0,0.0,2026-05-06 16:02:30.723
1577,294870,0.0,0.0,0.0,2026-05-06 16:02:30.723
1578,295089,0.0,0.0,0.0,2026-05-06 16:02:30.723
1579,295136,0.0,0.0,0.0,2026-05-06 16:02:30.723
