idx,char_pos,w,cmdA,cmdV,fbA,fbV,ts
0,43,3,-0.0,0.0,-0.0,0.0,2026-05-06 16:03:25.535
1,149,1,0.0,-0.001,0.0,0.0,2026-05-06 16:03:25.535
2,207,2,0.0,-0.001,0.0,0.0,2026-05-06 16:03:25.535
3,265,3,0.0,-0.001,-0.0,0.0,2026-05-06 16:03:25.535
4,390,1,0.0,-0.006,0.0,-0.001,2026-05-06 16:03:25.535
5,449,2,0.0,-0.006,0.0,-0.001,2026-05-06 16:03:25.535
6,508,3,0.0,-0.006,0.0,-0.001,2026-05-06 16:03:25.535
7,614,1,0.0,-0.007,0.0,-0.001,2026-05-06 16:03:25.535
8,673,2,0.0,-0.007,0.0,-0.001,2026-05-06 16:03:25.535
9,732,3,0.0,-0.007,0.0,-0.001,2026-05-06 16:03:25.535
10,854,1,0.0,-0.013,0.0,-0.002,2026-05-06 16:03:25.535
11,913,2,0.0,-0.013,-0.0,-0.003,2026-05-06 16:03:25.535
12,973,3,0.0,-0.013,0.0,-0.002,2026-05-06 16:03:25.535
13,1079,1,0.0,-0.015,0.0,-0.002,2026-05-06 16:03:25.535
14,1138,2,0.0,-0.015,0.0,-0.003,2026-05-06 16:03:25.535
15,1197,3,0.0,-0.015,0.0,-0.002,2026-05-06 16:03:25.535
16,1318,1,0.0,-0.022,-0.0,-0.004,2026-05-06 16:03:25.535
17,1378,2,0.0,-0.022,0.0,-0.005,2026-05-06 16:03:25.535
18,1437,3,0.0,-0.022,0.0,-0.005,2026-05-06 16:03:25.535
19,1543,1,0.0,-0.024,0.0,-0.004,2026-05-06 16:03:25.535
20,1602,2,0.0,-0.024,0.0,-0.005,2026-05-06 16:03:25.535
21,1661,3,0.0,-0.024,0.0,-0.006,2026-05-06 16:03:25.535
22,1783,1,0.0,-0.036,0.0,-0.015,2026-05-06 16:03:25.535
23,1842,2,0.0,-0.036,0.0,-0.015,2026-05-06 16:03:25.535
24,1901,3,0.0,-0.036,0.0,-0.015,2026-05-06 16:03:25.535
25,2007,1,0.0,-0.038,0.0,-0.015,2026-05-06 16:03:25.535
26,2066,2,0.0,-0.038,0.0,-0.015,2026-05-06 16:03:25.535
27,2125,3,0.0,-0.038,0.0,-0.015,2026-05-06 16:03:25.535
28,2247,1,0.0,-0.056,0.0,-0.027,2026-05-06 16:03:25.535
29,2306,2,0.0,-0.056,-0.0,-0.027,2026-05-06 16:03:25.535
30,2366,3,0.0,-0.056,0.0,-0.026,2026-05-06 16:03:25.535
31,2472,1,0.0,-0.058,0.0,-0.027,2026-05-06 16:03:25.535
32,2531,2,0.0,-0.058,-0.0,-0.027,2026-05-06 16:03:25.535
33,2591,3,0.0,-0.058,0.01,-0.027,2026-05-06 16:03:25.535
34,2712,1,0.0,-0.082,0.01,-0.04,2026-05-06 16:03:25.535
35,2771,2,0.0,-0.082,-0.01,-0.042,2026-05-06 16:03:25.535
36,2831,3,0.0,-0.082,0.03,-0.04,2026-05-06 16:03:25.535
37,2937,1,0.0,-0.082,0.01,-0.045,2026-05-06 16:03:25.535
38,2996,2,0.0,-0.082,-0.03,-0.046,2026-05-06 16:03:25.535
39,3056,3,0.0,-0.082,0.03,-0.045,2026-05-06 16:03:25.535
40,3177,1,0.0,-0.112,0.04,-0.053,2026-05-06 16:03:25.535
41,3236,2,0.0,-0.112,-0.03,-0.064,2026-05-06 16:03:25.535
42,3296,3,0.0,-0.112,0.05,-0.054,2026-05-06 16:03:25.535
43,3402,1,0.0,-0.116,0.04,-0.062,2026-05-06 16:03:25.535
44,3461,2,0.0,-0.116,-0.04,-0.064,2026-05-06 16:03:25.535
45,3521,3,0.0,-0.116,0.06,-0.062,2026-05-06 16:03:25.535
46,3642,1,0.0,-0.147,0.05,-0.085,2026-05-06 16:03:25.535
47,3701,2,0.0,-0.147,-0.04,-0.088,2026-05-06 16:03:25.535
48,3761,3,0.0,-0.147,0.07,-0.086,2026-05-06 16:03:25.535
49,3867,1,0.0,-0.152,0.05,-0.087,2026-05-06 16:03:25.535
50,3926,2,0.0,-0.152,-0.04,-0.091,2026-05-06 16:03:25.535
51,3986,3,0.0,-0.152,0.06,-0.088,2026-05-06 16:03:25.535
52,4107,1,0.0,-0.19,0.03,-0.113,2026-05-06 16:03:25.535
53,4166,2,0.0,-0.19,-0.03,-0.114,2026-05-06 16:03:25.535
54,4226,3,0.0,-0.19,0.03,-0.111,2026-05-06 16:03:25.535
55,4332,1,0.0,-0.19,0.03,-0.113,2026-05-06 16:03:25.535
56,4391,2,0.0,-0.19,-0.03,-0.114,2026-05-06 16:03:25.535
57,4451,3,0.0,-0.19,0.03,-0.111,2026-05-06 16:03:25.535
58,4572,1,0.0,-0.232,0.01,-0.156,2026-05-06 16:03:25.535
59,4631,2,0.0,-0.232,-0.01,-0.161,2026-05-06 16:03:25.535
60,4691,3,0.0,-0.232,0.01,-0.158,2026-05-06 16:03:25.535
61,4797,1,0.0,-0.232,0.01,-0.158,2026-05-06 16:03:25.535
62,4856,2,0.0,-0.232,-0.01,-0.162,2026-05-06 16:03:25.535
63,4916,3,0.0,-0.232,-0.0,-0.158,2026-05-06 16:03:25.535
64,5038,1,0.0,-0.264,-0.0,-0.197,2026-05-06 16:03:25.535
65,5098,2,0.0,-0.264,0.0,-0.202,2026-05-06 16:03:25.535
66,5157,3,0.0,-0.264,0.0,-0.197,2026-05-06 16:03:25.535
67,5263,1,0.0,-0.268,-0.0,-0.197,2026-05-06 16:03:25.535
68,5323,2,0.0,-0.268,0.0,-0.202,2026-05-06 16:03:25.535
69,5382,3,0.0,-0.268,0.0,-0.197,2026-05-06 16:03:25.535
70,5455,3,0.0,-0.289,0.01,-0.237,2026-05-06 16:03:25.535
71,5561,1,0.0,-0.289,0.0,-0.237,2026-05-06 16:03:25.535
72,5620,2,0.0,-0.289,0.01,-0.243,2026-05-06 16:03:25.535
73,5679,3,0.0,-0.289,0.01,-0.237,2026-05-06 16:03:25.535
74,5785,1,0.0,-0.292,-0.0,-0.241,2026-05-06 16:03:25.535
75,5845,2,0.0,-0.292,0.0,-0.246,2026-05-06 16:03:25.535
76,5968,1,0.0,-0.311,0.0,-0.273,2026-05-06 16:03:25.535
77,6027,2,0.0,-0.311,0.0,-0.28,2026-05-06 16:03:25.535
78,6086,3,0.0,-0.311,0.0,-0.275,2026-05-06 16:03:25.535
79,6192,1,0.0,-0.311,0.0,-0.273,2026-05-06 16:03:25.535
80,6251,2,0.0,-0.311,0.0,-0.28,2026-05-06 16:03:25.535
81,6310,3,0.0,-0.311,0.0,-0.275,2026-05-06 16:03:25.535
82,6432,1,0.0,-0.324,0.0,-0.303,2026-05-06 16:03:25.535
83,6491,2,0.0,-0.324,0.0,-0.31,2026-05-06 16:03:25.535
84,6550,3,0.0,-0.324,0.0,-0.305,2026-05-06 16:03:25.535
85,6656,1,0.0,-0.326,0.0,-0.303,2026-05-06 16:03:25.535
86,6715,2,0.0,-0.326,0.0,-0.31,2026-05-06 16:03:25.535
87,6774,3,0.0,-0.326,0.0,-0.305,2026-05-06 16:03:25.535
88,6896,1,0.0,-0.334,-0.0,-0.324,2026-05-06 16:03:25.535
89,6956,2,0.0,-0.334,-0.0,-0.334,2026-05-06 16:03:25.535
90,7016,3,0.0,-0.334,-0.0,-0.33,2026-05-06 16:03:25.535
91,7123,1,0.0,-0.336,-0.0,-0.324,2026-05-06 16:03:25.535
92,7183,2,0.0,-0.336,-0.0,-0.334,2026-05-06 16:03:25.535
93,7243,3,0.0,-0.336,-0.0,-0.33,2026-05-06 16:03:25.535
94,7363,1,0.0,-0.343,0.0,-0.339,2026-05-06 16:03:25.535
95,7484,3,0.0,-0.343,-0.0,-0.342,2026-05-06 16:03:25.535
96,7591,1,0.0,-0.343,0.0,-0.339,2026-05-06 16:03:25.535
97,7650,2,0.0,-0.343,0.0,-0.346,2026-05-06 16:03:25.535
98,7709,3,0.0,-0.343,-0.0,-0.342,2026-05-06 16:03:25.535
99,7831,1,0.0,-0.348,0.0,-0.352,2026-05-06 16:03:25.535
100,7890,2,0.0,-0.348,0.0,-0.358,2026-05-06 16:03:25.535
101,7949,3,0.0,-0.348,-0.0,-0.353,2026-05-06 16:03:25.535
102,8056,1,0.0,-0.348,0.0,-0.352,2026-05-06 16:03:25.646
103,8177,3,0.0,-0.348,-0.0,-0.353,2026-05-06 16:03:25.646
104,8299,1,0.0,-0.344,-0.0,-0.359,2026-05-06 16:03:25.646
105,8359,2,0.0,-0.344,-0.0,-0.366,2026-05-06 16:03:25.646
106,8419,3,0.0,-0.344,0.0,-0.36,2026-05-06 16:03:25.646
107,8525,1,0.0,-0.343,-0.0,-0.359,2026-05-06 16:03:25.646
108,8585,2,0.0,-0.343,-0.0,-0.366,2026-05-06 16:03:25.646
109,8645,3,0.0,-0.343,0.0,-0.36,2026-05-06 16:03:25.646
110,8766,1,0.0,-0.335,-0.0,-0.359,2026-05-06 16:03:25.646
111,8826,2,0.0,-0.335,0.0,-0.368,2026-05-06 16:03:26.293
112,8885,3,0.0,-0.335,0.0,-0.361,2026-05-06 16:03:26.293
113,8991,1,0.0,-0.335,-0.0,-0.359,2026-05-06 16:03:26.293
114,9051,2,0.0,-0.335,0.0,-0.368,2026-05-06 16:03:26.293
115,9110,3,0.0,-0.335,0.0,-0.361,2026-05-06 16:03:26.293
116,9231,1,0.0,-0.317,-0.0,-0.351,2026-05-06 16:03:26.293
117,9291,2,0.0,-0.317,-0.0,-0.361,2026-05-06 16:03:26.293
118,9351,3,0.0,-0.317,0.0,-0.352,2026-05-06 16:03:26.293
119,9457,1,0.0,-0.317,0.0,-0.351,2026-05-06 16:03:26.293
120,9516,2,0.0,-0.317,0.0,-0.36,2026-05-06 16:03:26.293
121,9575,3,0.0,-0.317,0.0,-0.352,2026-05-06 16:03:26.293
122,9696,1,0.0,-0.287,0.0,-0.339,2026-05-06 16:03:26.293
123,9755,2,0.0,-0.287,-0.0,-0.347,2026-05-06 16:03:26.293
124,9815,3,0.0,-0.287,0.0,-0.342,2026-05-06 16:03:26.293
125,9921,1,0.0,-0.281,0.0,-0.339,2026-05-06 16:03:26.293
126,9980,2,0.0,-0.281,-0.0,-0.347,2026-05-06 16:03:26.293
127,10040,3,0.0,-0.281,0.0,-0.342,2026-05-06 16:03:26.293
128,10161,1,0.0,-0.237,0.0,-0.322,2026-05-06 16:03:26.293
129,10220,2,0.0,-0.237,-0.0,-0.331,2026-05-06 16:03:26.293
130,10280,3,0.0,-0.237,-0.0,-0.325,2026-05-06 16:03:26.293
131,10387,1,0.0,-0.229,-0.0,-0.314,2026-05-06 16:03:26.293
132,10447,2,0.0,-0.229,0.0,-0.323,2026-05-06 16:03:26.293
133,10506,3,0.0,-0.229,-0.01,-0.318,2026-05-06 16:03:26.293
134,10627,1,0.0,-0.158,-0.0,-0.279,2026-05-06 16:03:26.293
135,10687,2,0.0,-0.158,0.0,-0.293,2026-05-06 16:03:26.293
136,10746,3,0.0,-0.158,0.0,-0.289,2026-05-06 16:03:26.293
137,10852,1,0.0,-0.158,-0.0,-0.27,2026-05-06 16:03:26.293
138,10912,2,0.0,-0.158,0.0,-0.288,2026-05-06 16:03:26.293
139,10971,3,0.0,-0.158,0.0,-0.286,2026-05-06 16:03:26.293
140,11092,1,0.0,-0.084,-0.0,-0.238,2026-05-06 16:03:26.293
141,11152,2,0.0,-0.084,0.02,-0.247,2026-05-06 16:03:26.293
142,11211,3,0.0,-0.084,0.0,-0.245,2026-05-06 16:03:26.293
143,11317,1,0.0,-0.084,-0.01,-0.215,2026-05-06 16:03:26.293
144,11377,2,0.0,-0.084,0.02,-0.219,2026-05-06 16:03:26.293
145,11436,3,0.0,-0.084,0.0,-0.225,2026-05-06 16:03:26.293
146,11557,1,0.0,-0.042,-0.01,-0.155,2026-05-06 16:03:26.293
147,11617,2,0.0,-0.042,0.02,-0.157,2026-05-06 16:03:26.293
148,11676,3,0.0,-0.042,0.0,-0.163,2026-05-06 16:03:26.293
149,11782,1,0.0,-0.038,-0.01,-0.155,2026-05-06 16:03:26.293
150,11842,2,0.0,-0.038,0.02,-0.157,2026-05-06 16:03:26.293
151,11901,3,0.0,-0.038,0.0,-0.163,2026-05-06 16:03:26.293
152,12022,1,0.0,-0.019,-0.0,-0.099,2026-05-06 16:03:26.293
153,12082,2,0.0,-0.019,0.01,-0.103,2026-05-06 16:03:26.293
154,12141,3,0.0,-0.019,-0.0,-0.102,2026-05-06 16:03:26.293
155,12248,1,0.0,-0.019,-0.0,-0.099,2026-05-06 16:03:26.293
156,12308,2,0.0,-0.019,0.01,-0.103,2026-05-06 16:03:26.293
157,12367,3,0.0,-0.019,-0.0,-0.102,2026-05-06 16:03:26.293
158,12489,1,0.0,-0.006,-0.0,-0.039,2026-05-06 16:03:26.293
159,12549,2,0.0,-0.006,-0.0,-0.041,2026-05-06 16:03:26.293
160,12609,3,0.0,-0.006,-0.01,-0.041,2026-05-06 16:03:26.293
161,12716,1,0.0,-0.006,-0.0,-0.039,2026-05-06 16:03:26.293
162,12776,2,0.0,-0.006,-0.0,-0.041,2026-05-06 16:03:26.293
163,12836,3,0.0,-0.006,-0.01,-0.041,2026-05-06 16:03:26.293
164,12955,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:26.293
165,13012,2,-0.01,0.0,-0.01,0.001,2026-05-06 16:03:26.293
166,13071,3,-0.01,0.0,-0.01,0.001,2026-05-06 16:03:26.293
167,13176,1,0.0,0.0,0.0,0.002,2026-05-06 16:03:26.293
168,13233,2,-0.01,0.0,-0.01,0.002,2026-05-06 16:03:26.293
169,13292,3,-0.01,0.0,-0.01,0.002,2026-05-06 16:03:26.293
170,13443,1,0.0,-0.002,0.01,0.012,2026-05-06 16:03:26.293
171,13501,2,0.0,-0.002,-0.01,0.014,2026-05-06 16:03:26.293
172,13560,3,0.0,-0.002,-0.0,0.011,2026-05-06 16:03:26.293
173,13666,1,0.0,-0.002,0.01,0.012,2026-05-06 16:03:26.293
174,13724,2,0.0,-0.002,-0.01,0.014,2026-05-06 16:03:26.293
175,13783,3,0.0,-0.002,-0.0,0.011,2026-05-06 16:03:26.293
176,13906,1,0.0,-0.007,0.01,0.012,2026-05-06 16:03:26.293
177,13964,2,0.0,-0.007,-0.01,0.014,2026-05-06 16:03:26.293
178,14023,3,0.0,-0.007,0.01,0.014,2026-05-06 16:03:26.293
179,14128,1,0.0,-0.008,0.01,0.012,2026-05-06 16:03:26.293
180,14186,2,0.0,-0.008,-0.01,0.014,2026-05-06 16:03:26.293
181,14245,3,0.0,-0.008,0.01,0.014,2026-05-06 16:03:26.293
182,14367,1,0.0,-0.013,0.0,0.006,2026-05-06 16:03:26.293
183,14425,2,0.0,-0.013,-0.01,0.008,2026-05-06 16:03:26.293
184,14484,3,0.0,-0.013,0.0,0.007,2026-05-06 16:03:26.293
185,14589,1,0.0,-0.015,0.0,0.006,2026-05-06 16:03:26.293
186,14647,2,0.0,-0.015,-0.01,0.008,2026-05-06 16:03:26.293
187,14706,3,0.0,-0.015,0.0,0.007,2026-05-06 16:03:26.293
188,14829,1,0.0,-0.024,0.0,0.002,2026-05-06 16:03:26.293
189,14949,3,0.0,-0.024,-0.0,0.003,2026-05-06 16:03:26.293
190,15055,1,0.0,-0.025,0.0,0.002,2026-05-06 16:03:26.293
191,15113,2,0.0,-0.025,-0.0,0.003,2026-05-06 16:03:26.293
192,15172,3,0.0,-0.025,-0.0,0.003,2026-05-06 16:03:26.293
193,15295,1,0.0,-0.038,-0.0,-0.006,2026-05-06 16:03:26.293
194,15355,2,0.0,-0.038,0.0,-0.004,2026-05-06 16:03:26.293
195,15414,3,0.0,-0.038,0.0,-0.004,2026-05-06 16:03:26.293
196,15520,1,0.0,-0.038,-0.0,-0.006,2026-05-06 16:03:26.293
197,15580,2,0.0,-0.038,0.0,-0.004,2026-05-06 16:03:26.293
198,15639,3,0.0,-0.038,0.0,-0.004,2026-05-06 16:03:26.293
199,15760,1,0.0,-0.058,-0.0,-0.015,2026-05-06 16:03:26.293
200,15820,2,0.0,-0.058,0.0,-0.016,2026-05-06 16:03:26.293
201,15879,3,0.0,-0.058,0.0,-0.014,2026-05-06 16:03:26.293
202,15985,1,0.0,-0.058,0.0,-0.017,2026-05-06 16:03:26.293
203,16044,2,0.0,-0.058,0.0,-0.02,2026-05-06 16:03:26.969
204,16103,3,0.0,-0.058,-0.0,-0.017,2026-05-06 16:03:26.969
205,16225,1,0.0,-0.082,0.0,-0.031,2026-05-06 16:03:26.969
206,16284,2,0.0,-0.082,0.0,-0.03,2026-05-06 16:03:26.969
207,16343,3,0.0,-0.082,-0.0,-0.03,2026-05-06 16:03:26.969
208,16450,1,0.0,-0.086,0.0,-0.031,2026-05-06 16:03:26.969
209,16509,2,0.0,-0.086,0.0,-0.03,2026-05-06 16:03:26.969
210,16568,3,0.0,-0.086,-0.0,-0.03,2026-05-06 16:03:26.969
211,16642,3,0.0,-0.112,0.01,-0.051,2026-05-06 16:03:26.969
212,16748,1,0.0,-0.116,0.0,-0.051,2026-05-06 16:03:26.969
213,16807,2,0.0,-0.116,-0.0,-0.052,2026-05-06 16:03:26.969
214,16867,3,0.0,-0.116,0.01,-0.051,2026-05-06 16:03:26.969
215,16973,1,0.0,-0.121,0.0,-0.051,2026-05-06 16:03:26.969
216,17032,2,0.0,-0.121,-0.0,-0.052,2026-05-06 16:03:26.969
217,17155,1,0.0,-0.152,0.0,-0.073,2026-05-06 16:03:26.969
218,17214,2,0.0,-0.152,-0.01,-0.082,2026-05-06 16:03:26.969
219,17274,3,0.0,-0.152,-0.0,-0.074,2026-05-06 16:03:26.969
220,17381,1,0.0,-0.152,0.0,-0.079,2026-05-06 16:03:26.969
221,17440,2,0.0,-0.152,-0.01,-0.082,2026-05-06 16:03:26.969
222,17500,3,0.0,-0.152,0.0,-0.079,2026-05-06 16:03:26.969
223,17621,1,0.0,-0.196,0.0,-0.108,2026-05-06 16:03:26.969
224,17680,2,0.0,-0.196,-0.01,-0.109,2026-05-06 16:03:26.969
225,17740,3,0.0,-0.196,0.0,-0.106,2026-05-06 16:03:26.969
226,17846,1,0.0,-0.196,0.0,-0.118,2026-05-06 16:03:26.969
227,17905,2,0.0,-0.196,-0.01,-0.121,2026-05-06 16:03:26.969
228,17965,3,0.0,-0.196,-0.0,-0.117,2026-05-06 16:03:26.969
229,18087,1,0.0,-0.232,0.0,-0.144,2026-05-06 16:03:26.969
230,18146,2,0.0,-0.232,-0.01,-0.148,2026-05-06 16:03:26.969
231,18206,3,0.0,-0.232,0.0,-0.144,2026-05-06 16:03:26.969
232,18312,1,0.0,-0.237,0.0,-0.144,2026-05-06 16:03:26.969
233,18371,2,0.0,-0.237,-0.01,-0.148,2026-05-06 16:03:26.969
234,18431,3,0.0,-0.237,0.0,-0.144,2026-05-06 16:03:26.969
235,18552,1,0.0,-0.264,0.0,-0.199,2026-05-06 16:03:26.969
236,18611,2,0.0,-0.264,-0.0,-0.202,2026-05-06 16:03:26.969
237,18671,3,0.0,-0.264,-0.0,-0.197,2026-05-06 16:03:26.969
238,18778,1,0.0,-0.268,0.0,-0.201,2026-05-06 16:03:26.969
239,18837,2,0.0,-0.268,-0.0,-0.205,2026-05-06 16:03:26.969
240,18897,3,0.0,-0.268,-0.0,-0.203,2026-05-06 16:03:26.969
241,19018,1,0.0,-0.292,0.0,-0.244,2026-05-06 16:03:26.969
242,19077,2,0.0,-0.292,0.0,-0.245,2026-05-06 16:03:26.969
243,19136,3,0.0,-0.292,0.0,-0.244,2026-05-06 16:03:26.969
244,19242,1,0.0,-0.292,0.0,-0.244,2026-05-06 16:03:26.969
245,19301,2,0.0,-0.292,0.0,-0.245,2026-05-06 16:03:26.969
246,19360,3,0.0,-0.292,0.0,-0.244,2026-05-06 16:03:26.969
247,19482,1,0.0,-0.311,0.0,-0.274,2026-05-06 16:03:26.969
248,19541,2,0.0,-0.311,0.0,-0.277,2026-05-06 16:03:26.969
249,19600,3,0.0,-0.311,-0.0,-0.274,2026-05-06 16:03:26.969
250,19707,1,0.0,-0.313,-0.0,-0.281,2026-05-06 16:03:26.969
251,19767,2,0.0,-0.313,0.0,-0.286,2026-05-06 16:03:26.969
252,19826,3,0.0,-0.313,0.0,-0.283,2026-05-06 16:03:26.969
253,19947,1,0.0,-0.324,-0.0,-0.305,2026-05-06 16:03:26.969
254,20007,2,0.0,-0.324,0.01,-0.31,2026-05-06 16:03:26.969
255,20066,3,0.0,-0.324,0.01,-0.305,2026-05-06 16:03:26.969
256,20172,1,0.0,-0.326,-0.0,-0.306,2026-05-06 16:03:26.969
257,20232,2,0.0,-0.326,0.01,-0.314,2026-05-06 16:03:26.969
258,20291,3,0.0,-0.326,0.01,-0.308,2026-05-06 16:03:26.969
259,20412,1,0.0,-0.336,0.0,-0.323,2026-05-06 16:03:26.969
260,20471,2,0.0,-0.336,0.01,-0.327,2026-05-06 16:03:26.969
261,20530,3,0.0,-0.336,0.0,-0.323,2026-05-06 16:03:26.969
262,20636,1,0.0,-0.336,0.0,-0.323,2026-05-06 16:03:26.969
263,20695,2,0.0,-0.336,0.01,-0.327,2026-05-06 16:03:26.969
264,20754,3,0.0,-0.336,0.0,-0.323,2026-05-06 16:03:26.969
265,20876,1,0.0,-0.343,0.0,-0.336,2026-05-06 16:03:26.969
266,20935,2,0.0,-0.343,0.0,-0.343,2026-05-06 16:03:26.969
267,20994,3,0.0,-0.343,0.0,-0.337,2026-05-06 16:03:26.969
268,21100,1,0.0,-0.343,0.0,-0.336,2026-05-06 16:03:26.969
269,21159,2,0.0,-0.343,0.0,-0.343,2026-05-06 16:03:26.969
270,21218,3,0.0,-0.343,0.0,-0.337,2026-05-06 16:03:26.969
271,21340,1,0.0,-0.348,0.0,-0.348,2026-05-06 16:03:26.969
272,21399,2,0.0,-0.348,0.0,-0.353,2026-05-06 16:03:26.969
273,21458,3,0.0,-0.348,-0.02,-0.347,2026-05-06 16:03:26.969
274,21565,1,0.0,-0.349,0.0,-0.346,2026-05-06 16:03:26.969
275,21624,2,0.0,-0.349,0.0,-0.354,2026-05-06 16:03:26.969
276,21683,3,0.0,-0.349,0.0,-0.348,2026-05-06 16:03:26.969
277,21758,3,0.0,-0.35,0.01,-0.357,2026-05-06 16:03:26.969
278,21864,1,0.0,-0.35,0.0,-0.356,2026-05-06 16:03:26.969
279,21923,2,0.0,-0.35,0.0,-0.362,2026-05-06 16:03:26.969
280,21982,3,0.0,-0.35,0.01,-0.357,2026-05-06 16:03:26.969
281,22088,1,0.0,-0.35,0.0,-0.359,2026-05-06 16:03:26.969
282,22147,2,0.0,-0.35,0.0,-0.365,2026-05-06 16:03:26.969
283,22269,1,0.0,-0.35,0.0,-0.361,2026-05-06 16:03:26.969
284,22390,3,0.0,-0.35,-0.01,-0.362,2026-05-06 16:03:26.969
285,22497,1,0.0,-0.35,0.0,-0.361,2026-05-06 16:03:26.969
286,22556,2,0.0,-0.35,0.0,-0.368,2026-05-06 16:03:26.969
287,22615,3,0.0,-0.35,-0.01,-0.362,2026-05-06 16:03:26.969
288,22737,1,0.0,-0.35,-0.0,-0.361,2026-05-06 16:03:26.969
289,22797,2,0.0,-0.35,0.0,-0.371,2026-05-06 16:03:26.969
290,22856,3,0.0,-0.35,-0.0,-0.363,2026-05-06 16:03:26.969
291,22963,1,0.0,-0.35,-0.0,-0.361,2026-05-06 16:03:26.969
292,23023,2,0.0,-0.35,0.0,-0.371,2026-05-06 16:03:26.969
293,23082,3,0.0,-0.35,-0.0,-0.363,2026-05-06 16:03:26.969
294,23203,1,0.0,-0.35,-0.0,-0.36,2026-05-06 16:03:26.969
295,23263,2,0.0,-0.35,0.0,-0.368,2026-05-06 16:03:26.969
296,23322,3,0.0,-0.35,0.01,-0.362,2026-05-06 16:03:26.969
297,23428,1,0.0,-0.35,-0.0,-0.361,2026-05-06 16:03:26.969
298,23488,2,0.0,-0.35,0.0,-0.368,2026-05-06 16:03:26.969
299,23547,3,0.0,-0.35,0.01,-0.361,2026-05-06 16:03:26.969
300,23668,1,0.0,-0.35,-0.0,-0.359,2026-05-06 16:03:26.969
301,23728,2,0.0,-0.35,-0.0,-0.363,2026-05-06 16:03:26.969
302,23788,3,0.0,-0.35,0.0,-0.361,2026-05-06 16:03:26.969
303,23894,1,0.0,-0.35,-0.0,-0.359,2026-05-06 16:03:26.969
304,23954,2,0.0,-0.35,-0.0,-0.364,2026-05-06 16:03:26.969
305,24014,3,0.0,-0.35,0.01,-0.361,2026-05-06 16:03:26.969
306,24135,1,0.0,-0.35,-0.0,-0.353,2026-05-06 16:03:27.237
307,24195,2,0.0,-0.35,-0.0,-0.36,2026-05-06 16:03:27.237
308,24255,3,0.0,-0.35,-0.0,-0.354,2026-05-06 16:03:27.237
309,24362,1,0.0,-0.35,-0.0,-0.353,2026-05-06 16:03:27.237
310,24422,2,0.0,-0.35,-0.0,-0.36,2026-05-06 16:03:27.237
311,24482,3,0.0,-0.35,-0.0,-0.354,2026-05-06 16:03:27.237
312,24602,1,0.0,-0.35,0.0,-0.35,2026-05-06 16:03:27.237
313,24661,2,0.0,-0.35,-0.0,-0.358,2026-05-06 16:03:27.237
314,24721,3,0.0,-0.35,0.01,-0.352,2026-05-06 16:03:27.237
315,24830,1,0.0,-0.35,0.0,-0.35,2026-05-06 16:03:27.237
316,24889,2,0.0,-0.35,-0.0,-0.358,2026-05-06 16:03:27.237
317,24949,3,0.0,-0.35,0.01,-0.352,2026-05-06 16:03:27.237
318,25070,1,0.0,-0.35,0.0,-0.352,2026-05-06 16:03:27.237
319,25129,2,0.0,-0.35,-0.0,-0.357,2026-05-06 16:03:27.237
320,25189,3,0.0,-0.35,-0.0,-0.352,2026-05-06 16:03:27.237
321,25296,1,0.0,-0.35,-0.0,-0.352,2026-05-06 16:03:27.237
322,25356,2,0.0,-0.35,-0.0,-0.357,2026-05-06 16:03:27.237
323,25416,3,0.0,-0.35,-0.0,-0.352,2026-05-06 16:03:27.237
324,25603,2,0.0,-0.35,0.0,-0.359,2026-05-06 16:03:27.237
325,25662,3,0.0,-0.35,0.01,-0.356,2026-05-06 16:03:27.237
326,25768,1,0.0,-0.35,-0.0,-0.354,2026-05-06 16:03:27.237
327,25828,2,0.0,-0.35,0.0,-0.36,2026-05-06 16:03:27.237
328,25887,3,0.0,-0.35,0.01,-0.355,2026-05-06 16:03:27.237
329,26008,1,0.0,-0.35,-0.0,-0.351,2026-05-06 16:03:27.237
330,26068,2,0.0,-0.35,0.0,-0.359,2026-05-06 16:03:27.237
331,26127,3,0.0,-0.35,-0.01,-0.353,2026-05-06 16:03:27.237
332,26234,1,0.0,-0.35,-0.0,-0.352,2026-05-06 16:03:27.237
333,26294,2,0.0,-0.35,0.0,-0.36,2026-05-06 16:03:27.237
334,26353,3,0.0,-0.35,-0.0,-0.354,2026-05-06 16:03:27.237
335,26429,3,0.0,-0.35,-0.01,-0.351,2026-05-06 16:03:27.237
336,26536,1,0.0,-0.35,0.0,-0.348,2026-05-06 16:03:27.237
337,26595,2,0.0,-0.35,0.0,-0.355,2026-05-06 16:03:27.237
338,26654,3,0.0,-0.35,-0.01,-0.351,2026-05-06 16:03:27.237
339,26761,1,0.0,-0.35,0.0,-0.348,2026-05-06 16:03:27.299
340,26820,2,0.0,-0.35,0.0,-0.355,2026-05-06 16:03:27.299
341,26940,1,0.0,-0.35,0.0,-0.349,2026-05-06 16:03:27.299
342,26999,2,0.0,-0.35,0.0,-0.356,2026-05-06 16:03:27.299
343,27058,3,0.0,-0.35,-0.0,-0.35,2026-05-06 16:03:27.299
344,27165,1,0.0,-0.35,0.0,-0.35,2026-05-06 16:03:27.299
345,27224,2,0.0,-0.35,0.0,-0.354,2026-05-06 16:03:27.299
346,27283,3,0.0,-0.35,-0.0,-0.351,2026-05-06 16:03:27.299
